"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the picture runs a mere 84 minutes , but it 's no glance . ","the picture runs a mere 84 minutes , but it 's no glance . ",0.9800143837928772,0.9800143837928772,0,0,1,1,"Skipped"
"think of this dog of a [[movie]] ","think of this dog of a [[move]] ",0.16998237371444702,0.28139805793762207,0,0,0,46,"Failed"
"'s remarkable procession of sweeping pictures that have reinvigorated the romance [[genre]] . ","'s remarkable procession of sweeping pictures that have reinvigorated the romance [[gene]] . ",0.03808373212814331,0.09287124872207642,1,1,1,352,"Failed"
"those [[so-so]] films that could have been much better ","those [[s-oso]] films that could have been much better ",0.09964454174041748,0.13125509023666382,0,0,0,104,"Failed"
"a passable date [[film]] ","a passable date [[fiom]] ",0.18399494886398315,0.43204039335250854,1,1,1,77,"Failed"
"[[imax]] in short ","[[iamx]] in short ",0.49058616161346436,0.7772080302238464,1,0,1,38,"Successful"
"i [[hate]] it . ","i [[hare]] it . ",0.34572404623031616,0.727885365486145,0,1,0,16,"Successful"
"'s pleasant enough -- and oozing with [[attractive]] men ","'s pleasant enough -- and oozing with [[aftractive]] men ",0.030343353748321533,0.08217954635620117,1,1,1,165,"Failed"
"no one involved , [[save]] dash , shows the slightest aptitude for acting ","no one involved , [[sage]] dash , shows the slightest aptitude for acting ",0.027989983558654785,0.05908995866775513,0,0,0,233,"Failed"
"in this wildly [[uneven]] movie ","in this wildly [[ubeven]] movie ",0.09452855587005615,0.3595709800720215,0,0,0,82,"Failed"
"pokes , provokes , takes [[expressionistic]] license ","pokes , provokes , takes [[eGxpressionistic]] license ",0.20636332035064697,0.4982754588127136,1,1,1,233,"Failed"
"[[like]] one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ","[[luke]] one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0.030400633811950684,0.3375539183616638,0,0,0,279,"Failed"
"with color and depth , and rather a [[good]] time ","with color and depth , and rather a [[glod]] time ",0.033798277378082275,0.3189038038253784,1,1,1,98,"Failed"
"silly , outrageous , [[ingenious]] ","silly , outrageous , [[ibgenious]] ",0.21045684814453125,0.6811636686325073,1,0,1,138,"Successful"
"being able to hit on a [[15-year]] old when you 're over 100 ","being able to hit on a [[1-5year]] old when you 're over 100 ",0.3042983412742615,0.5598946809768677,0,1,0,43,"Successful"
"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together [[frustrating]] difficult . ","the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together [[fdrustrating]] difficult . ",0.008083641529083252,0.04116922616958618,0,0,0,835,"Failed"
"the year 's [[best]] and most unpredictable comedy ","the year 's [[bst]] and most unpredictable comedy ",0.030784249305725098,0.07581299543380737,1,1,1,145,"Failed"
"starts off so bad that you feel like running out [[screaming]] ","starts off so bad that you feel like running out [[sJcreaming]] ",0.010944128036499023,0.02565056085586548,0,0,0,146,"Failed"
"men in black ii achieves ultimate insignificance -- it 's the [[sci-fi]] comedy spectacle as whiffle-ball epic . ","men in black ii achieves ultimate insignificance -- it 's the [[scifi]] comedy spectacle as whiffle-ball epic . ",0.35125285387039185,0.5634528398513794,0,1,0,402,"Successful"
"elvira fans could hardly ask for more . ","elvira fans could hardly ask for more . ",0.8813196420669556,0.8813196420669556,0,0,1,1,"Skipped"
"a [[good]] one ","a [[glod]] one ",0.08611339330673218,0.36248719692230225,1,1,1,12,"Failed"
", [[plodding]] picture ",", [[piodding]] picture ",0.25132662057876587,0.6773848533630371,0,1,0,85,"Successful"
"the character dramas , which never reach satisfying conclusions ","the character dramas , which never reach satisfying conclusions ",0.8384894132614136,0.8384894132614136,1,1,0,1,"Skipped"
"[[lost]] in the translation this time ","[[list]] in the translation this time ",0.17721831798553467,0.35016995668411255,0,0,0,100,"Failed"
"speak for it while it forces you to [[ponder]] anew what a movie can be ","speak for it while it forces you to [[poner]] anew what a movie can be ",0.07252579927444458,0.19446390867233276,1,1,1,116,"Failed"
"enables shafer to navigate spaces both large ... and small ... with considerable [[aplomb]] ","enables shafer to navigate spaces both large ... and small ... with considerable [[adplomb]] ",0.01576930284500122,0.03776562213897705,1,1,1,295,"Failed"
"a plot cobbled together from largely [[flat]] and uncreative moments ","a plot cobbled together from largely [[fiat]] and uncreative moments ",0.02725011110305786,0.07549703121185303,0,0,0,246,"Failed"
"inane and [[awful]] ","inane and [[aaful]] ",0.08547484874725342,0.34451013803482056,0,0,0,47,"Failed"
"told in [[scattered]] fashion ","told in [[scattefed]] fashion ",0.4695446491241455,0.7607429027557373,0,1,0,108,"Successful"
"takes chances that are [[bold]] by studio standards ","takes chances that are [[bod]] by studio standards ",0.21244817972183228,0.8013122081756592,1,0,1,168,"Successful"
"believe it or not , jason actually takes a [[backseat]] in his own film to special effects ","believe it or not , jason actually takes a [[bUackseat]] in his own film to special effects ",0.0896725058555603,0.14957338571548462,0,0,0,266,"Failed"
"only [[thing]] to fear about `` fear dot com '' ","only [[ting]] to fear about `` fear dot com '' ",0.018754124641418457,0.027052342891693115,0,0,0,55,"Failed"
"whole [[mess]] ","whole [[mes]] ",0.0729140043258667,0.47226762771606445,0,0,0,41,"Failed"
"manages to infuse the rocky path to sibling reconciliation with flashes of warmth and [[gentle]] humor ","manages to infuse the rocky path to sibling reconciliation with flashes of warmth and [[gente]] humor ",0.015790998935699463,0.02881944179534912,1,1,1,357,"Failed"
"working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd [[expect]] in such a potentially sudsy set-up . ","working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd [[eIxpect]] in such a potentially sudsy set-up . ",0.3199671506881714,0.4533277750015259,1,1,1,561,"Failed"
"a résumé loaded with credits [[like]] `` girl in bar # 3 ","a résumé loaded with credits [[luke]] `` girl in bar # 3 ",0.11491024494171143,0.2827873229980469,0,0,0,131,"Failed"
"enjoy the [[ride]] ","enjoy the [[rude]] ",0.10857224464416504,0.6622767448425293,1,0,1,41,"Successful"
"very little to add beyond the dark visions already relayed by superb recent predecessors ","very little to add beyond the dark visions already relayed by superb recent predecessors ",0.8289248943328857,0.8289248943328857,1,1,0,1,"Skipped"
"the , yes , snail-like [[pacing]] ","the , yes , snail-like [[paKcing]] ",0.30204445123672485,0.517390787601471,0,1,0,86,"Successful"
"an extremely [[unpleasant]] film . ","an extremely [[uWnpleasant]] film . ",0.32671958208084106,0.7186605334281921,0,1,0,125,"Successful"
"if it is n't entirely persuasive , it does give exposure to some [[talented]] performers ","if it is n't entirely persuasive , it does give exposure to some [[taelnted]] performers ",0.3844863176345825,0.6941618323326111,1,0,1,277,"Successful"
"the whole affair , true story or not , feels incredibly [[hokey]] ... ","the whole affair , true story or not , feels incredibly [[homey]] ... ",0.01606971025466919,0.0566670298576355,0,0,0,198,"Failed"
"are all [[things]] we 've seen before ","are all [[thinvs]] we 've seen before ",0.35221076011657715,0.35467028617858887,0,0,0,48,"Failed"
"[[poignant]] and leavened ","[[pMoignant]] and leavened ",0.15391302108764648,0.38495737314224243,1,1,1,92,"Failed"
"breathless [[anticipation]] ","breathless [[aJnticipation]] ",0.25752508640289307,0.38254398107528687,1,1,1,140,"Failed"
"significantly [[better]] ","significantly [[baetter]] ",0.29880791902542114,0.4067075848579407,1,1,1,117,"Failed"
"as [[predictable]] as the tides ","as [[pdedictable]] as the tides ",0.05376553535461426,0.21116697788238525,0,0,0,96,"Failed"
"bewilderingly brilliant and [[entertaining]] ","bewilderingly brilliant and [[ePntertaining]] ",0.030783534049987793,0.12231040000915527,1,1,1,215,"Failed"
"it 's [[smooth]] and professional ","it 's [[sooth]] and professional ",0.06869375705718994,0.22244030237197876,1,1,1,106,"Failed"
", unassuming , [[subordinate]] ",", unassuming , [[sbordinate]] ",0.26728999614715576,0.49733948707580566,0,0,0,132,"Failed"
"the horror ","the horror ",0.5460168123245239,0.5460168123245239,1,1,0,1,"Skipped"
"a technically [[superb]] film ","a technically [[sbuperb]] film ",0.049470603466033936,0.22109729051589966,1,1,1,109,"Failed"
"the positive change in tone here seems to have recharged him . ","the positive change in tone here seems to have recharged him . ",0.5225567817687988,0.5225567817687988,0,0,1,1,"Skipped"
"pays earnest homage to turntablists and beat jugglers , old schoolers and current [[innovators]] ","pays earnest homage to turntablists and beat jugglers , old schoolers and current [[iUnnovators]] ",0.05153238773345947,0.14643961191177368,1,1,1,370,"Failed"
"a dim ","a dim ",0.4922020435333252,0.4922020435333252,0,0,0,1,"Failed"
", vicious and [[absurd]] ",", vicious and [[aQbsurd]] ",0.0866503119468689,0.3887273073196411,0,0,0,70,"Failed"
"because he acts so goofy all the [[time]] ","because he acts so goofy all the [[tie]] ",0.45006662607192993,0.4331626892089844,0,0,0,49,"Failed"
"to a kinetic life so teeming that even cranky adults may [[rediscover]] the quivering kid inside ","to a kinetic life so teeming that even cranky adults may [[rWediscover]] the quivering kid inside ",0.03474992513656616,0.19347769021987915,1,1,1,318,"Failed"
"'s at once laughable and compulsively [[watchable]] , ","'s at once laughable and compulsively [[wFatchable]] , ",0.1436525583267212,0.5836490392684937,1,0,1,184,"Successful"
"merit its 103-minute length ","merit its 103-minute length ",0.6397820711135864,0.6397820711135864,0,0,1,1,"Skipped"
"the value and respect for the term [[epic]] cinema ","the value and respect for the term [[epc]] cinema ",0.03556305170059204,0.13644641637802124,1,1,1,115,"Failed"
"as a [[dentist]] 's waiting room ","as a [[ddntist]] 's waiting room ",0.07382732629776001,0.14880269765853882,0,0,0,89,"Failed"
"showing [[honest]] emotions ","showing [[hoest]] emotions ",0.07155156135559082,0.3180733919143677,1,1,1,113,"Failed"
"amazingly [[lame]] . ","amazingly [[lane]] . ",0.2153632640838623,0.8449761867523193,0,1,0,65,"Successful"
"[[confessions]] may not be a straightforward bio ","[[concessions]] may not be a straightforward bio ",0.17452609539031982,0.17373907566070557,0,0,0,180,"Failed"
"seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly [[little]] ","seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly [[lRittle]] ",0.02083951234817505,0.033365488052368164,0,0,0,466,"Failed"
"the story is [[bogus]] and ","the story is [[bEogus]] and ",0.1668909192085266,0.6315170526504517,0,1,0,47,"Successful"
"this comic gem is as [[delightful]] as it is derivative . ","this comic gem is as [[ddlightful]] as it is derivative . ",0.2565901279449463,0.6507425308227539,1,0,1,150,"Successful"
"to [[spare]] wildlife ","to [[spate]] wildlife ",0.16820675134658813,0.45778703689575195,1,1,1,70,"Failed"
"ugly as the [[shabby]] digital photography ","ugly as the [[sahbby]] digital photography ",0.058243632316589355,0.24547970294952393,0,0,0,159,"Failed"
"understand the difference between dumb fun and just plain [[dumb]] ","understand the difference between dumb fun and just plain [[dmb]] ",0.02445906400680542,0.0905868411064148,0,0,0,177,"Failed"
"[[traditionally]] structured ","[[tMraditionally]] structured ",0.2684820294380188,0.44995272159576416,1,1,1,146,"Failed"
"frida is n't that much different from many a hollywood romance . ","frida is n't that much different from many a hollywood romance . ",0.603191614151001,0.603191614151001,1,1,0,1,"Skipped"
"does point the way for adventurous indian filmmakers toward a crossover into nonethnic [[markets]] . ","does point the way for adventurous indian filmmakers toward a crossover into nonethnic [[markers]] . ",0.10299581289291382,0.22083216905593872,1,1,1,359,"Failed"
"are worth the price of admission ... if `` gory mayhem '' is your idea of a [[good]] time ","are worth the price of admission ... if `` gory mayhem '' is your idea of a [[goRod]] time ",0.3692498207092285,0.7895745038986206,1,0,1,189,"Successful"
"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the [[worst]] of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ","was produced by jerry bruckheimer and directed by joel schumacher , and reflects the [[wort]] of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0.0070136189460754395,0.08747649192810059,0,0,0,872,"Failed"
"carnage and ","carnage and ",0.6760181188583374,0.6760181188583374,1,1,0,1,"Skipped"
"degraded , handheld blair [[witch]] video-cam footage ","degraded , handheld blair [[with]] video-cam footage ",0.043449223041534424,0.12224262952804565,0,0,0,232,"Failed"
"second fiddle ","second fiddle ",0.644379734992981,0.644379734992981,1,1,0,1,"Skipped"
"about the folly of [[superficiality]] that is itself ","about the folly of [[sCuperficiality]] that is itself ",0.13045144081115723,0.24096840620040894,0,0,0,111,"Failed"
"serves as auto-critique , and its clumsiness as its own most damning [[censure]] . ","serves as auto-critique , and its clumsiness as its own most damning [[cFensure]] . ",0.04576200246810913,0.07930123805999756,0,0,0,247,"Failed"
"tedious norwegian offering which somehow [[snagged]] an oscar nomination . ","tedious norwegian offering which somehow [[shagged]] an oscar nomination . ",0.1254449486732483,0.4003143310546875,0,0,0,304,"Failed"
", esther kahn is unusual but unfortunately also [[irritating]] . ",", esther kahn is unusual but unfortunately also [[idritating]] . ",0.043414950370788574,0.2729840874671936,0,0,0,254,"Failed"
"a [[stylish]] exercise ","a [[sXtylish]] exercise ",0.32902973890304565,0.6890380382537842,1,0,1,88,"Successful"
"halfway through this picture i was beginning to [[hate]] it ","halfway through this picture i was beginning to [[hare]] it ",0.06401807069778442,0.3384733200073242,0,0,0,146,"Failed"
"a setup so easy it borders on [[facile]] ","a setup so easy it borders on [[fHacile]] ",0.2099858522415161,0.47030919790267944,0,0,0,109,"Failed"
"a thoroughly [[awful]] movie ","a thoroughly [[aaful]] movie ",0.1411954164505005,0.551095724105835,0,1,0,113,"Successful"
"takes [[hold]] and grips hard ","takes [[hld]] and grips hard ",0.2326260209083557,0.46004050970077515,1,1,1,73,"Failed"
"look smeary and [[blurry]] , to the point of distraction ","look smeary and [[biurry]] , to the point of distraction ",0.07856202125549316,0.14012426137924194,0,0,0,161,"Failed"
"the picture 's [[fascinating]] byways ","the picture 's [[faacinating]] byways ",0.053082048892974854,0.41392165422439575,1,1,1,140,"Failed"
"guns , cheatfully filmed martial arts , [[disintegrating]] bloodsucker computer effects and jagged camera moves ","guns , cheatfully filmed martial arts , [[dTisintegrating]] bloodsucker computer effects and jagged camera moves ",0.10598111152648926,0.17490267753601074,0,0,0,491,"Failed"
"breezy , [[distracted]] rhythms ","breezy , [[dNistracted]] rhythms ",0.47326546907424927,0.7097309231758118,0,1,0,133,"Successful"
"than this [[mess]] ","than this [[mes]] ",0.04915773868560791,0.5163750052452087,0,1,0,18,"Successful"
"evanescent , seamless and [[sumptuous]] stream ","evanescent , seamless and [[shmptuous]] stream ",0.03801071643829346,0.09930449724197388,1,1,1,188,"Failed"
"slick and manufactured to claim street credibility . ","slick and manufactured to claim street credibility . ",0.9356908202171326,0.9356908202171326,0,0,1,1,"Skipped"
"take care is nicely performed by a quintet of [[actresses]] , ","take care is nicely performed by a quintet of [[acBtresses]] , ",0.038475632667541504,0.0929650068283081,1,1,1,209,"Failed"
"[[valuable]] messages ","[[vDaluable]] messages ",0.29959118366241455,0.5717122554779053,1,0,1,96,"Successful"
"in no small part [[thanks]] to lau ","in no small part [[tanks]] to lau ",0.15352916717529297,0.8224080204963684,1,0,1,69,"Successful"
"two guys who [[desperately]] want to be quentin tarantino when they grow up ","two guys who [[ddsperately]] want to be quentin tarantino when they grow up ",0.055351197719573975,0.09049540758132935,0,0,0,204,"Failed"
"no new [[plot]] conceptions ","no new [[polt]] conceptions ",0.05172073841094971,0.16798681020736694,0,0,0,77,"Failed"
"[[essentially]] a collection of bits -- ","[[eXssentially]] a collection of bits -- ",0.273590624332428,0.43271565437316895,0,0,0,140,"Failed"
"does n't [[bode]] well for the rest of it ","does n't [[bose]] well for the rest of it ",0.15182524919509888,0.22326350212097168,0,0,0,48,"Failed"
"elevated by it -- the kind of movie ","elevated by it -- the kind of movie ",0.627487063407898,0.627487063407898,0,0,1,1,"Skipped"
"usual [[worst]] ","usual [[wirst]] ",0.09905922412872314,0.6178534030914307,0,1,0,50,"Successful"
"hugh grant , who has a good line in [[charm]] ","hugh grant , who has a good line in [[carm]] ",0.02048724889755249,0.09453284740447998,1,1,1,90,"Failed"
"arrive [[early]] and stay late ","arrive [[ealy]] and stay late ",0.16666710376739502,0.39449477195739746,1,1,1,81,"Failed"
"is a pan-american movie , with moments of genuine insight into the urban [[heart]] . ","is a pan-american movie , with moments of genuine insight into the urban [[herat]] . ",0.015628159046173096,0.04475444555282593,1,1,1,253,"Failed"
"i could have used my two [[hours]] better watching being john malkovich again . ","i could have used my two [[hors]] better watching being john malkovich again . ",0.1973097324371338,0.3792285919189453,0,0,0,205,"Failed"
"shot in artful , watery tones of [[blue]] , green and brown ","shot in artful , watery tones of [[bue]] , green and brown ",0.04323089122772217,0.32394295930862427,1,1,1,159,"Failed"
"an unorthodox little film [[noir]] organized crime story that includes one of the strangest ","an unorthodox little film [[nor]] organized crime story that includes one of the strangest ",0.09001916646957397,0.5426819324493408,1,0,1,321,"Successful"
"considerable [[aplomb]] ","considerable [[aiplomb]] ",0.12367051839828491,0.284967839717865,1,1,1,104,"Failed"
"acted by diane [[lane]] and richard gere . ","acted by diane [[lame]] and richard gere . ",0.05137866735458374,0.47766298055648804,1,1,1,114,"Failed"
"[[scant]] ","[[scat]] ",0.48815077543258667,0.6707152128219604,0,1,0,22,"Successful"
"an admittedly middling film ","an admittedly middling film ",0.5029792785644531,0.5029792785644531,0,0,1,1,"Skipped"
"too [[ludicrous]] ","too [[ldicrous]] ",0.04712235927581787,0.16017359495162964,0,0,0,56,"Failed"
"the rock 's fighting skills are more in line with steven seagal ","the rock 's fighting skills are more in line with steven seagal ",0.641270637512207,0.641270637512207,0,0,1,1,"Skipped"
"[[rich]] and full ","[[rch]] and full ",0.0771712064743042,0.3499588966369629,1,1,1,29,"Failed"
"warm water under a red bridge is a celebration of feminine energy , a tribute to the [[power]] of women to heal . ","warm water under a red bridge is a celebration of feminine energy , a tribute to the [[poser]] of women to heal . ",0.0432436466217041,0.18257343769073486,1,1,1,312,"Failed"
"that uses a sensational , [[real-life]] 19th-century crime as a metaphor for ","that uses a sensational , [[rNeal-life]] 19th-century crime as a metaphor for ",0.16053998470306396,0.3088325262069702,1,1,1,273,"Failed"
", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your [[face]] . ",", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your [[fade]] . ",0.04243570566177368,0.18143230676651,1,1,1,236,"Failed"
", the film retains ambiguities that make it well [[worth]] watching . ",", the film retains ambiguities that make it well [[wirth]] watching . ",0.0378267765045166,0.12201422452926636,1,1,1,222,"Failed"
"ultra-cheesy dialogue ","ultra-cheesy dialogue ",0.5160663723945618,0.5160663723945618,1,1,0,1,"Skipped"
"added depth and [[resonance]] ","added depth and [[rdsonance]] ",0.1526438593864441,0.2528926730155945,1,1,1,99,"Failed"
"the [[sensational]] ","the [[sdnsational]] ",0.29673147201538086,0.4774998426437378,1,1,1,71,"Failed"
"huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while [[entertaining]] them ","huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while [[eKntertaining]] them ",0.01688450574874878,0.03055649995803833,1,1,1,477,"Failed"
"handsome but unfulfilling suspense drama ","handsome but unfulfilling suspense drama ",0.661996603012085,0.661996603012085,1,1,0,1,"Skipped"
"'s not very good [[either]] . ","'s not very good [[eifher]] . ",0.30491626262664795,0.5146360397338867,0,1,0,45,"Successful"
"in her most [[charmless]] ","in her most [[cJharmless]] ",0.21301358938217163,0.7311033606529236,0,1,0,57,"Successful"
"makes an unusual but pleasantly [[haunting]] debut behind the camera . ","makes an unusual but pleasantly [[hadunting]] debut behind the camera . ",0.032922983169555664,0.07291144132614136,1,1,1,255,"Failed"
"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their [[seats]] . ","a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their [[swats]] . ",0.03979426622390747,0.07939904928207397,1,1,1,489,"Failed"
"everything about girls ca n't swim , even its passages of sensitive observation , feels [[secondhand]] , familiar -- and not in a good way . ","everything about girls ca n't swim , even its passages of sensitive observation , feels [[sNecondhand]] , familiar -- and not in a good way . ",0.08990949392318726,0.13150644302368164,0,0,0,429,"Failed"
"the cast is [[spot]] on and ","the cast is [[spit]] on and ",0.13223356008529663,0.4522731900215149,1,1,1,29,"Failed"
"[[ugly]] digital video ","[[ubgly]] digital video ",0.13235872983932495,0.3345085382461548,0,0,0,83,"Failed"
"can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our [[shared]] history ","can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our [[shred]] history ",0.014221429824829102,0.05337536334991455,1,1,1,521,"Failed"
"rather [[choppy]] ","rather [[chippy]] ",0.1418820023536682,0.38959604501724243,0,0,0,58,"Failed"
"becomes one more [[dumb]] high school comedy about sex gags and prom dates ","becomes one more [[dub]] high school comedy about sex gags and prom dates ",0.018387198448181152,0.03716325759887695,0,0,0,178,"Failed"
"demands and receives [[excellent]] performances ","demands and receives [[eccellent]] performances ",0.027421176433563232,0.08555322885513306,1,1,1,208,"Failed"
"xxx is a [[blast]] of adrenalin , ","xxx is a [[blat]] of adrenalin , ",0.330125093460083,0.5582599639892578,1,0,1,80,"Successful"
"[[pure]] escapism ","[[pude]] escapism ",0.2145037055015564,0.4930614233016968,1,1,1,63,"Failed"
"create a film that 's not merely about kicking undead *** ","create a film that 's not merely about kicking undead *** ",0.6751537919044495,0.6751537919044495,0,0,1,1,"Skipped"
"about [[love]] and culture ","about [[lobe]] and culture ",0.05317920446395874,0.19756311178207397,1,1,1,52,"Failed"
"is [[worse]] : ","is [[woese]] : ",0.08186733722686768,0.5850603580474854,0,1,0,25,"Successful"
"horrifying ","horrifying ",0.5678116083145142,0.5678116083145142,1,1,0,1,"Skipped"
"mourns her tragedies in private ","mourns her tragedies in private ",0.6776794195175171,0.6776794195175171,1,1,0,1,"Skipped"
"the action scenes are [[poorly]] delivered ","the action scenes are [[poRorly]] delivered ",0.03999018669128418,0.2767904996871948,0,0,0,138,"Failed"
"it 's so bad ","it 's so bad ",0.029524683952331543,0.029524683952331543,0,0,0,1,"Failed"
"so bad ","so bad ",0.0635482668876648,0.0635482668876648,0,0,0,1,"Failed"
", 84 minutes is short ",", 84 minutes is short ",0.9293786287307739,0.9293786287307739,0,0,1,1,"Skipped"
"dabbles all around , never gaining much [[momentum]] ","dabbles all around , never gaining much [[mimentum]] ",0.16843873262405396,0.26260602474212646,0,0,0,180,"Failed"
"a [[masterpiece]] ","a [[mTasterpiece]] ",0.128559410572052,0.3499709963798523,1,1,1,70,"Failed"
"a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic [[warmth]] ","a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic [[wadmth]] ",0.013627350330352783,0.03688204288482666,1,1,1,369,"Failed"
"does n't [[leave]] you with much . ","does n't [[lave]] you with much . ",0.2856544256210327,0.383497953414917,0,0,0,37,"Failed"
"[[good]] acting ","[[glod]] acting ",0.19163179397583008,0.5278754234313965,1,0,1,41,"Successful"
"like most of jaglom 's films , some of it is honestly [[affecting]] ","like most of jaglom 's films , some of it is honestly [[acfecting]] ",0.02809244394302368,0.12621843814849854,1,1,1,169,"Failed"
"marivaux 's rhythms , and mira sorvino 's [[limitations]] as a classical actress ","marivaux 's rhythms , and mira sorvino 's [[liimtations]] as a classical actress ",0.14148181676864624,0.42833787202835083,0,0,0,301,"Failed"
"is [[less]] successful on other levels ","is [[les]] successful on other levels ",0.4172506332397461,0.8359355330467224,0,1,0,110,"Successful"
"'s still quite worth [[seeing]] ","'s still quite worth [[seing]] ",0.027403831481933594,0.08655089139938354,1,1,1,96,"Failed"
"intelligent and [[moving]] . ","intelligent and [[miving]] . ",0.03645980358123779,0.1308552622795105,1,1,1,96,"Failed"
"he appears [[miserable]] throughout as he swaggers through his scenes ","he appears [[miaerable]] throughout as he swaggers through his scenes ",0.043975889682769775,0.07731318473815918,0,0,0,232,"Failed"
"men ","men ",0.36066949367523193,0.36066949367523193,1,1,1,1,"Failed"
"[[accomplish]] what few sequels can ","[[aXccomplish]] what few sequels can ",0.4550554156303406,0.6821359395980835,1,0,1,91,"Successful"
"a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ","a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ",0.954250156879425,0.954250156879425,1,1,0,1,"Skipped"
"i 'm not sure which half of dragonfly is worse : the part where [[nothing]] 's happening , or the part where something 's happening ","i 'm not sure which half of dragonfly is worse : the part where [[notting]] 's happening , or the part where something 's happening ",0.012713730335235596,0.01891505718231201,0,0,0,322,"Failed"
"exhilarating , [[funny]] and fun . ","exhilarating , [[finny]] and fun . ",0.01777064800262451,0.030126869678497314,1,1,1,98,"Failed"
"bound to appeal to women looking for a howlingly trashy [[time]] ","bound to appeal to women looking for a howlingly trashy [[tome]] ",0.2601127624511719,0.5893239974975586,1,0,1,201,"Successful"
", it never quite makes the [[grade]] as tawdry trash . ",", it never quite makes the [[grace]] as tawdry trash . ",0.03746521472930908,0.2057066559791565,0,0,0,153,"Failed"
"has the right stuff for silly summer entertainment and has enough [[laughs]] to sustain interest to the end . ","has the right stuff for silly summer entertainment and has enough [[lGaughs]] to sustain interest to the end . ",0.1392870545387268,0.2423345446586609,1,1,1,334,"Failed"
"[[endearing]] , caring ","[[ebdearing]] , caring ",0.1375974416732788,0.34276729822158813,1,1,1,86,"Failed"
"seagal , who looks more like danny aiello these [[days]] ","seagal , who looks more like danny aiello these [[dags]] ",0.4171404242515564,0.7480810880661011,1,0,1,131,"Successful"
"enactments , however fascinating they may be as history , are too [[crude]] to serve the work especially well . ","enactments , however fascinating they may be as history , are too [[cruse]] to serve the work especially well . ",0.4156113266944885,0.7789570093154907,0,1,0,338,"Successful"
"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real [[filmmaker]] ","not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real [[ficlmmaker]] ",0.024386465549468994,0.06265455484390259,1,1,1,374,"Failed"
"the [[dehumanizing]] and ego-destroying process ","the [[dehumanizibg]] and ego-destroying process ",0.2992650270462036,0.5120366215705872,0,1,0,208,"Successful"
"taboo subject matter ","taboo subject matter ",0.5894326567649841,0.5894326567649841,1,1,0,1,"Skipped"
"see this ","see this ",0.3041168451309204,0.3041168451309204,1,1,1,1,"Failed"
"utterly [[incompetent]] conclusion ","utterly [[ibcompetent]] conclusion ",0.14149785041809082,0.3462446331977844,0,0,0,159,"Failed"
"has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's [[creative]] interference ... ","has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's [[cdeative]] interference ... ",0.03263425827026367,0.15351712703704834,1,1,1,461,"Failed"
"you find yourself rooting for gai 's character to avoid the fate that has befallen every other [[carmen]] before her ","you find yourself rooting for gai 's character to avoid the fate that has befallen every other [[cVarmen]] before her ",0.36082273721694946,0.6442873477935791,1,0,1,237,"Successful"
"run for [[cover]] ","run for [[ccover]] ",0.37134796380996704,0.39124011993408203,0,0,0,22,"Failed"
"low [[budget]] ","low [[buget]] ",0.17493635416030884,0.29314911365509033,0,0,0,36,"Failed"
"a [[deceptively]] casual ode ","a [[dJeceptively]] casual ode ",0.057244956493377686,0.10985833406448364,1,1,1,99,"Failed"
