"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"of [[masterpiece]] ","of [[amsterpiece]] ",0.05931854248046875,0.5869574546813965,1,0,1,6,"Successful"
"into this dream hispanic [[role]] with a teeth-clenching [[gusto]] ","into this dream hispanic [[rloe]] with a teeth-clenching [[gsto]] ",0.03448629379272461,0.5173635482788086,1,0,1,14,"Successful"
"[[stiff]] or just [[plain]] [[bad]] ","[[tiff]] or just [[lpain]] [[abd]] ",0.03922921419143677,0.20930951833724976,0,0,0,15,"Failed"
"makes these [[lives]] count ","makes these [[livet]] count ",0.06260699033737183,0.5971423387527466,1,0,1,8,"Successful"
"jolts the laughs from the audience -- ","jolts the laughs from the audience -- ",0.5079976916313171,0.5079976916313171,0,0,1,1,"Skipped"
"a [[delightful]] stimulus ","a [[deligNhtful]] stimulus ",0.05759119987487793,0.5962815880775452,1,0,1,7,"Successful"
"has no point ","has no point ",0.2760467529296875,0.2760467529296875,0,0,0,6,"Failed"
"of [[isolation]] and [[frustration]] ","of [[Jisolation]] and [[frusration]] ",0.3350480794906616,0.4409574270248413,0,0,0,11,"Failed"
"[[winning]] shot ","[[iwnning]] shot ",0.059929847717285156,0.5797882080078125,1,0,1,7,"Successful"
"of its music or comic [[antics]] , but through the [[perverse]] pleasure of watching disney [[scrape]] the [[bottom]] of its own [[cracker]] [[barrel]] ","of its music or comic [[anmics]] , but through the [[perLverse]] pleasure of watching disney [[scprape]] the [[Lbottom]] of its own [[Iracker]] [[barreFl]] ",0.3041607141494751,0.5962768793106079,0,1,0,35,"Successful"
"feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ","feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ",0.7156517505645752,0.7156517505645752,0,0,1,1,"Skipped"
"lewis ","lewis ",0.5526130795478821,0.5526130795478821,0,0,1,1,"Skipped"
"that there 's no other [[reason]] why anyone should [[bother]] remembering it ","that there 's no other [[Rreason]] why anyone should [[bothAer]] remembering it ",0.03977471590042114,0.10159909725189209,0,0,0,21,"Failed"
"[[bogdanovich]] [[puts]] [[history]] in perspective and , via kirsten dunst 's [[remarkable]] [[performance]] , he [[showcases]] davies as a [[young]] [[woman]] of [[great]] [[charm]] , [[generosity]] and [[diplomacy]] . ","[[bogdInovich]] [[ruts]] [[hisntory]] in perspective and , via kirsten dunst 's [[emarkable]] [[perJformance]] , he [[showcaseO]] davies as a [[youZng]] [[wGman]] of [[grat]] [[cham]] , [[geneerosity]] and [[dfplomacy]] . ",0.013016700744628906,0.9011635184288025,1,0,1,66,"Successful"
"father [[cliché]] ","father [[ckiché]] ",0.24479973316192627,0.42706823348999023,0,0,0,11,"Failed"
"[[domestic]] tension and [[unhappiness]] ","[[domestie]] tension and [[uhnappiness]] ",0.42058759927749634,0.4618229269981384,0,0,0,16,"Failed"
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ","the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ",0.501763105392456,0.501763105392456,1,1,0,1,"Skipped"
"called the [[best]] korean film of 2002 ","called the [[beut]] korean film of 2002 ",0.049811601638793945,0.5067694187164307,1,0,1,10,"Successful"
"one of the [[best]] rock ","one of the [[besR]] rock ",0.049283742904663086,0.5934860110282898,1,0,1,8,"Successful"
"it forces you to watch people doing unpleasant things to each other and themselves ","it forces you to watch people doing unpleasant things to each other and themselves ",0.6742467880249023,0.6742467880249023,0,0,1,1,"Skipped"
"of the holiday box office pie ","of the holiday box office pie ",0.6021851301193237,0.6021851301193237,0,0,1,1,"Skipped"
"[[inexpressible]] and [[drab]] [[wannabe]] ","[[inepxressible]] and [[drb]] [[wannMbe]] ",0.16544848680496216,0.4022989273071289,0,0,0,16,"Failed"
"the [[hail]] of [[bullets]] , [[none]] of which ever [[seem]] to [[hit]] ","the [[sail]] of [[bQullets]] , [[onne]] of which ever [[Zeem]] to [[iht]] ",0.0952455997467041,0.45543068647384644,0,0,0,30,"Failed"
"like an extended , open-ended [[poem]] than a [[traditionally]] structured story ","like an extended , open-ended [[oem]] than a [[tUraditionally]] structured story ",0.09226751327514648,0.833869457244873,1,0,1,16,"Successful"
"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ","'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ",0.6498340368270874,0.6498340368270874,1,1,0,1,"Skipped"
"to [[hate]] ","to [[ahte]] ",0.3375348448753357,0.3930204510688782,0,0,0,6,"Failed"
"to be mesmerised ","to be mesmerised ",0.5449807643890381,0.5449807643890381,0,0,1,1,"Skipped"
"the people who [[loved]] the 1989 paradiso will prefer this new version ","the people who [[lkoved]] the 1989 paradiso will prefer this new version ",0.09102356433868408,0.6298776865005493,1,0,1,12,"Successful"
"a lot of [[energy]] ","a lot of [[eergy]] ",0.07690221071243286,0.5684823989868164,1,0,1,7,"Successful"
"for its [[success]] on a patient viewer ","for its [[succexs]] on a patient viewer ",0.06155580282211304,0.5530309677124023,1,0,1,8,"Successful"
"while [[tattoo]] borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ","while [[tMttoo]] borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ",0.08404439687728882,0.538284182548523,1,0,1,19,"Successful"
"this may be burns 's strongest [[film]] since the brothers mcmullen . ","this may be burns 's strongest [[fim]] since the brothers mcmullen . ",0.05880475044250488,0.6603969931602478,1,0,1,12,"Successful"
"turned down ","turned down ",0.3330192565917969,0.3330192565917969,0,0,0,6,"Failed"
"[[timely]] , tongue-in-cheek ","[[tiely]] , tongue-in-cheek ",0.0647466778755188,0.5722159147262573,1,0,1,7,"Successful"
"[[undramatic]] ","[[undarmatic]] ",0.34238171577453613,0.3885385990142822,0,0,0,6,"Failed"
"the [[pile]] of [[useless]] actioners ","the [[piAe]] of [[ueless]] actioners ",0.1199188232421875,0.3318600654602051,0,0,0,16,"Failed"
"morton [[deserves]] an [[oscar]] nomination . ","morton [[adeserves]] an [[osacr]] nomination . ",0.05847448110580444,0.5810186862945557,1,0,1,13,"Successful"
"weirdly [[engaging]] and [[unpredictable]] character [[pieces]] ","weirdly [[enKaging]] and [[unprediRtable]] character [[eieces]] ",0.04337668418884277,0.5559722781181335,1,0,1,18,"Successful"
"efficiency and an [[affection]] for the [[period]] ","efficiency and an [[Jaffection]] for the [[Oeriod]] ",0.048102736473083496,0.5551896095275879,1,0,1,12,"Successful"
"[[manages]] to accomplish what few sequels can -- it equals the original and in some ways even betters it ","[[maXages]] to accomplish what few sequels can -- it equals the original and in some ways even betters it ",0.0735783576965332,0.5227800011634827,1,0,1,13,"Successful"
"does not work . ","does not work . ",0.3121907711029053,0.3121907711029053,0,0,0,6,"Failed"
"it is [[n't]] [[merely]] [[offensive]] ","it is [[nAt]] [[erely]] [[foffensive]] ",0.08963769674301147,0.3752260208129883,0,0,0,16,"Failed"
"tell a story about the vietnam war before the pathology set in ","tell a story about the vietnam war before the pathology set in ",0.774574339389801,0.774574339389801,0,0,1,1,"Skipped"
"it irrigates our [[souls]] . ","it irrigates our [[soulWs]] . ",0.0603446364402771,0.5386288166046143,1,0,1,7,"Successful"
"a hint of [[humor]] ","a hint of [[Yumor]] ",0.0756787657737732,0.5783978700637817,1,0,1,7,"Successful"
"with a [[big]] [[heart]] ","with a [[bgi]] [[haert]] ",0.037463486194610596,0.618187427520752,1,0,1,11,"Successful"
"a [[rollicking]] [[adventure]] for you and all your mateys , [[regardless]] of their [[ages]] ","a [[roYlicking]] [[adventore]] for you and all your mateys , [[Nregardless]] of their [[ags]] ",0.021056175231933594,0.5952776074409485,1,0,1,22,"Successful"
"its most [[immediate]] and most obvious [[pleasure]] ","its most [[imJediate]] and most obvious [[pelasure]] ",0.09805870056152344,0.7775437235832214,1,0,1,12,"Successful"
"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies ","there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies ",0.6649191379547119,0.6649191379547119,0,0,1,1,"Skipped"
"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . ","one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . ",0.537839949131012,0.537839949131012,0,0,1,1,"Skipped"
"made a decent ` intro ' [[documentary]] ","made a decent ` intro ' [[docmuentary]] ",0.07311660051345825,0.654143750667572,1,0,1,10,"Successful"
"makes us [[see]] familiar issues , like racism and homophobia , in a [[fresh]] [[way]] . ","makes us [[seke]] familiar issues , like racism and homophobia , in a [[fersh]] [[ay]] . ",0.10493433475494385,0.8794547915458679,1,0,1,23,"Successful"
"the film goes right over the edge and kills every sense of believability ","the film goes right over the edge and kills every sense of believability ",0.8054095506668091,0.8054095506668091,1,1,0,1,"Skipped"
"a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . ","a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . ",0.7014597058296204,0.7014597058296204,1,1,0,1,"Skipped"
"emotional [[seesawing]] ","emotional [[nseesawing]] ",0.43748241662979126,0.4444660544395447,0,0,0,11,"Failed"
"movies with the courage to go over the top and movies that do n't care about being stupid ","movies with the courage to go over the top and movies that do n't care about being stupid ",0.6875013113021851,0.6875013113021851,0,0,1,1,"Skipped"
"[[target]] audience has [[n't]] graduated from junior high [[school]] ","[[targewt]] audience has [[dn't]] graduated from junior high [[schZool]] ",0.12389165163040161,0.3685840368270874,0,0,0,36,"Failed"
"this intricately structured and well-realized [[drama]] ","this intricately structured and well-realized [[drHma]] ",0.07857006788253784,0.5993055105209351,1,0,1,9,"Successful"
"embracing ","embracing ",0.5271594524383545,0.5271594524383545,0,0,1,1,"Skipped"
"the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ","the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ",0.9562111496925354,0.9562111496925354,1,1,0,1,"Skipped"
"a [[meditation]] on [[faith]] and madness , frailty is blood-curdling [[stuff]] . ","a [[meditQation]] on [[faitrh]] and madness , frailty is blood-curdling [[stuf]] . ",0.05700904130935669,0.6905685067176819,1,0,1,18,"Successful"
"a pretty [[listless]] collection ","a pretty [[listlesJs]] collection ",0.3059360384941101,0.9164928793907166,0,1,0,7,"Successful"
"other than its oscar-sweeping franchise predecessor ","other than its oscar-sweeping franchise predecessor ",0.6841747164726257,0.6841747164726257,0,0,1,1,"Skipped"
"almost everyone growing up believes their family must look like `` the addams [[family]] '' to everyone looking in ","almost everyone growing up believes their family must look like `` the addams [[Ramily]] '' to everyone looking in ",0.06359595060348511,0.6256565451622009,1,0,1,18,"Successful"
"have been [[called]] [[freddy]] gets [[molested]] by a [[dog]] ","have been [[calNed]] [[fredd]] gets [[mIolested]] by a [[Kog]] ",0.07726901769638062,0.23453015089035034,0,0,0,26,"Failed"
"[[moody]] [[male]] hustler ","[[mood]] [[mal]] hustler ",0.39983993768692017,0.4672055244445801,0,0,0,15,"Failed"
"[[uselessly]] [[redundant]] and [[shamelessly]] money-grubbing than most [[third-rate]] [[horror]] [[sequels]] ","[[cuselessly]] [[Bedundant]] and [[hamelessly]] money-grubbing than most [[third-arate]] [[hTorror]] [[seqeuls]] ",0.06267863512039185,0.2775176763534546,0,0,0,35,"Failed"
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ","the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ",0.5871716141700745,0.5871716141700745,0,0,1,1,"Skipped"
"which is [[mostly]] a [[bore]] ","which is [[Zostly]] a [[borhe]] ",0.1658923625946045,0.34171414375305176,0,0,0,11,"Failed"
"an [[entertaining]] [[mix]] of period drama and flat-out farce that should [[please]] [[history]] [[fans]] ","an [[edtertaining]] [[mx]] of period drama and flat-out farce that should [[pease]] [[hiGtory]] [[fZns]] ",0.024618685245513916,0.8214883804321289,1,0,1,30,"Successful"
"[[suspect]] that you 'll be as [[bored]] [[watching]] morvern callar as the [[characters]] are in it . ","[[skuspect]] that you 'll be as [[borde]] [[watcZing]] morvern callar as the [[chUracters]] are in it . ",0.0717969536781311,0.1280289888381958,0,0,0,31,"Failed"
"the problems and [[characters]] it [[reveals]] are [[universal]] and involving , and the [[film]] itself -- as [[well]] its [[delightful]] [[cast]] -- is so breezy , pretty and [[gifted]] , it really won my [[heart]] . ","the problems and [[characteDrs]] it [[revals]] are [[uinversal]] and involving , and the [[fikm]] itself -- as [[Mell]] its [[delightfNl]] [[Scast]] -- is so breezy , pretty and [[gJifted]] , it really won my [[ehart]] . ",0.01670461893081665,0.5055383443832397,1,0,1,54,"Successful"
"[[love]] this movie ","[[lov]] this movie ",0.06483328342437744,0.6606684923171997,1,0,1,7,"Successful"
"... the efforts of its star , kline , to lend some dignity to a [[dumb]] story are for [[naught]] . ","... the efforts of its star , kline , to lend some dignity to a [[dub]] story are for [[anught]] . ",0.3301388621330261,0.7146003246307373,0,1,0,17,"Successful"
"[[flat]] as the [[scruffy]] [[sands]] of its titular community ","[[fla]] as the [[scrffy]] [[dands]] of its titular community ",0.1949579119682312,0.36003369092941284,0,0,0,25,"Failed"
"liberal doses of dark [[humor]] , [[gorgeous]] exterior [[photography]] , and a stable-full of [[solid]] [[performances]] ","liberal doses of dark [[hZumor]] , [[ghorgeous]] exterior [[Fphotography]] , and a stable-full of [[soldi]] [[Cerformances]] ",0.018069684505462646,0.8273699283599854,1,0,1,31,"Successful"
"is [[badly]] edited , often [[awkwardly]] directed and [[suffers]] from the addition of a wholly [[unnecessary]] pre-credit sequence designed to give some of the characters a ` back story ","is [[bady]] edited , often [[akwwardly]] directed and [[sTuffers]] from the addition of a wholly [[Ynnecessary]] pre-credit sequence designed to give some of the characters a ` back story ",0.048845112323760986,0.5823962092399597,0,1,0,33,"Successful"
"[[works]] smoothly ","[[Kworks]] smoothly ",0.051585257053375244,0.5628756284713745,1,0,1,7,"Successful"
"with a [[creepy]] and dead-on [[performance]] ","with a [[ceepy]] and dead-on [[erformance]] ",0.059126198291778564,0.5529587268829346,1,0,1,16,"Successful"
"[[might]] [[want]] to take a [[reality]] check before you [[pay]] the [[full]] [[ticket]] price to see [[``]] [[simone]] , '' and [[consider]] a [[dvd]] [[rental]] [[instead]] . ","[[dight]] [[waXnt]] to take a [[ireality]] check before you [[apy]] the [[ful]] [[tiLcket]] price to see [[`Q]] [[somone]] , '' and [[consGder]] a [[dvAd]] [[renatl]] [[instad]] . ",0.032641589641571045,0.25384992361068726,0,0,0,80,"Failed"
"placed in the pantheon of the [[best]] of the swashbucklers ","placed in the pantheon of the [[besI]] of the swashbucklers ",0.07507044076919556,0.7400513887405396,1,0,1,9,"Successful"
"a [[satisfyingly]] unsettling [[ride]] ","a [[satPsfyingly]] unsettling [[rde]] ",0.06281477212905884,0.6798748970031738,1,0,1,12,"Successful"
"[[good]] a job as anyone ","[[gfood]] a job as anyone ",0.05111151933670044,0.5042724013328552,1,0,1,7,"Successful"
", [[smart]] and complicated ",", [[sart]] and complicated ",0.05096638202667236,0.6122486591339111,1,0,1,7,"Successful"
"the intimate , unguarded moments of folks who live in unusual homes -- ","the intimate , unguarded moments of folks who live in unusual homes -- ",0.9565618634223938,0.9565618634223938,1,1,0,1,"Skipped"
"are pretty [[valuable]] these days ","are pretty [[valkable]] these days ",0.06290704011917114,0.5918228626251221,1,0,1,8,"Successful"
"( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is [[n't]] as funny as it should be . ","( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is [[nat]] as funny as it should be . ",0.48372912406921387,0.6912957429885864,0,1,0,16,"Successful"
"that the only [[rip]] off that we were aware of ","that the only [[rivp]] off that we were aware of ",0.1507672667503357,0.17564958333969116,0,0,0,11,"Failed"
"[[beautiful]] to [[watch]] and ","[[beaItiful]] to [[Gwatch]] and ",0.039965271949768066,0.5600921511650085,1,0,1,11,"Successful"
"accentuating ","accentuating ",0.5937628746032715,0.5937628746032715,0,0,1,1,"Skipped"
"no [[quarter]] to [[anyone]] [[seeking]] to [[pull]] a [[cohesive]] story out of its 2 1/2 - [[hour]] [[running]] time ","no [[quartqer]] to [[anynoe]] [[seekKng]] to [[Vpull]] a [[cohesie]] story out of its 2 1/2 - [[hNur]] [[Yrunning]] time ",0.03425973653793335,0.08230698108673096,0,0,0,49,"Failed"
"a [[wonderful]] [[ensemble]] cast ","a [[wondefrul]] [[ensembEe]] cast ",0.030187547206878662,0.5627772808074951,1,0,1,12,"Successful"
"endear ","endear ",0.5711864233016968,0.5711864233016968,0,0,1,1,"Skipped"
"the truly [[funny]] bits ","the truly [[Junny]] bits ",0.06879216432571411,0.6624602675437927,1,0,1,8,"Successful"
"'s that [[painful]] . ","'s that [[painfVl]] . ",0.315853476524353,0.418342649936676,0,0,0,6,"Failed"
"american beauty reeks ","american beauty reeks ",0.9127296209335327,0.9127296209335327,1,1,0,1,"Skipped"
"clotted with [[heavy-handed]] [[symbolism]] , dime-store [[psychology]] and [[endless]] scenic shots that make [[105]] [[minutes]] [[seem]] twice as [[long]] ","clotted with [[havy-handed]] [[symboMlism]] , dime-store [[psychQology]] and [[edless]] scenic shots that make [[15]] [[imnutes]] [[seYm]] twice as [[lng]] ",0.04358398914337158,0.4706181287765503,0,0,0,70,"Failed"
"without any of its sense of fun or energy ","without any of its sense of fun or energy ",0.8494226336479187,0.8494226336479187,1,1,0,1,"Skipped"
"be the cat 's meow ","be the cat 's meow ",0.5783681869506836,0.5783681869506836,0,0,1,1,"Skipped"
"'s [[simply]] [[stupid]] , [[irrelevant]] and deeply ","'s [[simyply]] [[stuid]] , [[irreleavnt]] and deeply ",0.11013120412826538,0.5102635025978088,0,1,0,17,"Successful"
"wonderland [[adventure]] , a stalker [[thriller]] , and ","wonderland [[Yadventure]] , a stalker [[thriler]] , and ",0.04853576421737671,0.5204126834869385,1,0,1,12,"Successful"
"be part of ","be part of ",0.5267056226730347,0.5267056226730347,0,0,1,1,"Skipped"
"cinema [[history]] as the only movie ever ","cinema [[hilstory]] as the only movie ever ",0.10122764110565186,0.6547607183456421,1,0,1,9,"Successful"
"comes from a [[renowned]] indian [[film]] culture that [[allows]] americans to finally [[revel]] in its [[splendor]] ","comes from a [[rXnowned]] indian [[Qilm]] culture that [[alAlows]] americans to finally [[evel]] in its [[pslendor]] ",0.028019249439239502,0.6145715713500977,1,0,1,31,"Successful"
"[[accomplished]] oscar [[winners]] ","[[accomRplished]] oscar [[winUers]] ",0.04297959804534912,0.5792569518089294,1,0,1,12,"Successful"
"of those [[underrated]] professionals who deserve but rarely receive it ","of those [[underated]] professionals who deserve but rarely receive it ",0.06604421138763428,0.5078964829444885,1,0,1,10,"Successful"
"we find ourselves surprised at how much we care about the story ","we find ourselves surprised at how much we care about the story ",0.658749520778656,0.658749520778656,0,0,1,1,"Skipped"
"an all-time [[low]] ","an all-time [[loh]] ",0.38353246450424194,0.9249216318130493,0,1,0,7,"Successful"
"enjoyed it just ","enjoyed it just ",0.5536813735961914,0.5536813735961914,0,0,1,1,"Skipped"
"reacting to it - [[feeling]] a part of its [[grand]] locations , ","reacting to it - [[efeling]] a part of its [[garnd]] locations , ",0.045893967151641846,0.562523365020752,1,0,1,14,"Successful"
"delivered with such conviction that it 's hard not to be [[carried]] away ","delivered with such conviction that it 's hard not to be [[carMied]] away ",0.4068793058395386,0.8973138332366943,1,0,1,10,"Successful"
"[[colorful]] , [[vibrant]] introduction ","[[clorful]] , [[qvibrant]] introduction ",0.03642845153808594,0.5942363739013672,1,0,1,12,"Successful"
"the slow parade of [[human]] frailty fascinates you ","the slow parade of [[humMan]] frailty fascinates you ",0.42362111806869507,0.5750012397766113,1,0,1,10,"Successful"
"famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer . ","famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer . ",0.5571528673171997,0.5571528673171997,0,0,1,1,"Skipped"
"a [[laugh]] between them ","a [[lUugh]] between them ",0.07238292694091797,0.5764245986938477,1,0,1,6,"Successful"
"that gradually sneaks up on the [[audience]] ","that gradually sneaks up on the [[Oaudience]] ",0.490014910697937,0.5880788564682007,1,0,1,8,"Successful"
"photographic [[marvel]] ","photographic [[marel]] ",0.0636104941368103,0.6246076822280884,1,0,1,7,"Successful"
"is [[shockingly]] [[bad]] and absolutely [[unnecessary]] . ","is [[Whockingly]] [[baI]] and absolutely [[Punnecessary]] . ",0.061234891414642334,0.46463727951049805,0,0,0,21,"Failed"
"gets [[vivid]] [[performances]] from her cast and pulls off some [[deft]] [[ally]] mcbeal-style fantasy sequences . ","gets [[ivvid]] [[peKrformances]] from her cast and pulls off some [[eft]] [[alyl]] mcbeal-style fantasy sequences . ",0.03986150026321411,0.768072783946991,1,0,1,27,"Successful"
"the [[result]] , [[however]] [[well-intentioned]] , is [[ironically]] just the [[sort]] of [[disposable]] , kitchen-sink [[homage]] that [[illustrates]] why the [[whole]] is so often [[less]] than the [[sum]] of its [[parts]] in today 's hollywood . ","the [[Yresult]] , [[howDver]] [[welJ-intentioned]] , is [[Sronically]] just the [[sorMt]] of [[dipsosable]] , kitchen-sink [[homSage]] that [[Aillustrates]] why the [[Mwhole]] is so often [[les]] than the [[su]] of its [[pars]] in today 's hollywood . ",0.04375016689300537,0.05789005756378174,0,0,0,80,"Failed"
"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . ","while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . ",0.971420168876648,0.971420168876648,0,0,1,1,"Skipped"
"[[wow]] ' factor ","[[ow]] ' factor ",0.4792897701263428,0.6067477464675903,1,0,1,6,"Successful"
"hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is [[emerging]] in [[world]] [[cinema]] . ","hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is [[emergin]] in [[woLrld]] [[ciema]] . ",0.0158921480178833,0.5855172872543335,1,0,1,29,"Successful"
"brazil-like , hyper-real satire ","brazil-like , hyper-real satire ",0.6287192702293396,0.6287192702293396,0,0,1,1,"Skipped"
"[[low]] on both suspense and payoff ","[[wow]] on both suspense and payoff ",0.4235210418701172,0.9311791658401489,0,1,0,8,"Successful"
"find a scathing [[portrayal]] of a [[powerful]] entity strangling the [[life]] out of the [[people]] who want to [[believe]] in it the most ","find a scathing [[oprtrayal]] of a [[poJerful]] entity strangling the [[ife]] out of the [[pdeople]] who want to [[believ]] in it the most ",0.09080380201339722,0.9201558828353882,1,0,1,31,"Successful"
"an absolute [[delight]] for all audiences ","an absolute [[delPght]] for all audiences ",0.05293089151382446,0.5197265148162842,1,0,1,8,"Successful"
"[[would]] [[tax]] [[einstein]] 's [[brain]] . ","[[Qwould]] [[tx]] [[einstePin]] 's [[brian]] . ",0.22056978940963745,0.4116159677505493,0,0,0,21,"Failed"
"'s its first [[sign]] of trouble ","'s its first [[sing]] of trouble ",0.29534417390823364,0.8940609097480774,0,1,0,8,"Successful"
"[[ca]] [[n't]] [[believe]] [[anyone]] [[would]] really [[buy]] this stuff ","[[cI]] [[n']] [[belLeve]] [[amnyone]] [[wouqld]] really [[bu]] this stuff ",0.17890262603759766,0.37545692920684814,0,0,0,40,"Failed"
"moonlight mile should strike a nerve in many . ","moonlight mile should strike a nerve in many . ",0.636223554611206,0.636223554611206,0,0,1,1,"Skipped"
"if ever such a dependable [[concept]] was [[botched]] in [[execution]] ","if ever such a dependable [[Aconcept]] was [[botchde]] in [[egecution]] ",0.08935743570327759,0.22589075565338135,0,0,0,26,"Failed"
"wedding [[feels]] a [[bit]] [[anachronistic]] . ","wedding [[feel]] a [[bt]] [[anachrnoistic]] . ",0.14998555183410645,0.434190034866333,0,0,0,20,"Failed"
"been [[lost]] in the [[translation]] this [[time]] ","been [[lot]] in the [[transaltion]] this [[tim]] ",0.17702186107635498,0.2898634076118469,0,0,0,16,"Failed"
"revelatory [[performance]] ","revelatory [[Vperformance]] ",0.05528712272644043,0.5552930235862732,1,0,1,7,"Successful"
"the pianist like a surgeon mends a broken heart ; very meticulously but without any passion ","the pianist like a surgeon mends a broken heart ; very meticulously but without any passion ",0.8397728800773621,0.8397728800773621,1,1,0,1,"Skipped"
"remains oddly [[detached]] ","remains oddly [[Xdetached]] ",0.36716610193252563,0.4593055844306946,0,0,0,16,"Failed"
"that is more [[complex]] and [[honest]] than anything [[represented]] in a hollywood [[film]] ","that is more [[comgplex]] and [[hones]] than anything [[repKesented]] in a hollywood [[flm]] ",0.03339743614196777,0.8749439716339111,1,0,1,23,"Successful"
"nifty premise ","nifty premise ",0.6117755174636841,0.6117755174636841,0,0,1,1,"Skipped"
"vein ","vein ",0.6030102372169495,0.6030102372169495,0,0,1,1,"Skipped"
"the [[wonderfully]] lush morvern callar is pure punk existentialism , and ","the [[onderfully]] lush morvern callar is pure punk existentialism , and ",0.06327146291732788,0.5046204328536987,1,0,1,12,"Successful"
"[[go]] down with a [[ship]] as [[leaky]] ","[[g]] down with a [[sMip]] as [[eaky]] ",0.13610374927520752,0.31160813570022583,0,0,0,15,"Failed"
"[[earnest]] movie ","[[earest]] movie ",0.08167356252670288,0.6080712080001831,1,0,1,7,"Successful"
"effective [[enough]] ","effective [[enlough]] ",0.05813866853713989,0.5604008436203003,1,0,1,7,"Successful"
"showing us well-thought stunts or a car chase that we have n't seen 10,000 times ","showing us well-thought stunts or a car chase that we have n't seen 10,000 times ",0.8411535024642944,0.8411535024642944,0,0,1,1,"Skipped"
"[[make]] the film more [[silly]] than [[scary]] , [[like]] some [[sort]] of martha stewart [[decorating]] [[program]] [[run]] [[amok]] ","[[ake]] the film more [[silJy]] than [[sYary]] , [[Llike]] some [[Nsort]] of martha stewart [[dBcorating]] [[parogram]] [[ru]] [[aCok]] ",0.03464406728744507,0.2140728235244751,0,0,0,61,"Failed"
"going at a [[rapid]] pace , ","going at a [[raid]] pace , ",0.08976554870605469,0.6199690103530884,1,0,1,8,"Successful"
"[[still]] [[fun]] and [[enjoyable]] and ","[[stil]] [[Qun]] and [[ejnoyable]] and ",0.02305668592453003,0.5412536859512329,1,0,1,16,"Successful"
"a [[lazy]] [[exercise]] in [[bad]] filmmaking ","a [[Eazy]] [[eoxercise]] in [[abd]] filmmaking ",0.06702840328216553,0.3794088363647461,0,0,0,21,"Failed"
"this [[thing]] is [[virtually]] [[unwatchable]] . ","this [[khing]] is [[virtuaAlly]] [[unawtchable]] . ",0.0836324691772461,0.2996189594268799,0,0,0,16,"Failed"
"'s also [[undeniably]] exceedingly [[clever]] ","'s also [[unAdeniably]] exceedingly [[lever]] ",0.05176180601119995,0.580138623714447,1,0,1,13,"Successful"
"[[would]] ever work in a mcculloch production again if they [[looked]] at how this [[movie]] [[turned]] out ","[[Eould]] ever work in a mcculloch production again if they [[lookd]] at how this [[move]] [[Kurned]] out ",0.07782816886901855,0.24517422914505005,0,0,0,41,"Failed"
"an [[entertainment]] destination for the general public ","an [[enteHrtainment]] destination for the general public ",0.069366455078125,0.5573773384094238,1,0,1,9,"Successful"
