"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"lacks the charisma and ability to carry the film on his [[admittedly]] broad shoulders . ","lacks the charisma and ability to carry the film on his [[certainly]] broad shoulders . ",0.11626952886581421,0.9140533208847046,0,1,0,30,"Successful"
"book [[report]] ","book [[rapport]] ",0.3707287311553955,0.9397330284118652,0,1,0,43,"Successful"
"[[leave]] the theater ","[[enables]] the theater ",0.4192495346069336,0.5000185966491699,0,1,0,50,"Successful"
"[[spousal]] [[abuse]] ","[[family]] [[raping]] ",0.2746170163154602,0.4725986123085022,0,0,0,79,"Failed"
"the director , with his fake backdrops and stately pacing , ","the director , with his fake backdrops and stately pacing , ",0.7401838302612305,0.7401838302612305,1,1,0,1,"Skipped"
"a [[diverse]] and astonishingly [[articulate]] [[cast]] of palestinian and israeli children . ","a [[differs]] and astonishingly [[phraseology]] [[thrown]] of palestinian and israeli children . ",0.06429022550582886,0.8455908298492432,1,0,1,69,"Successful"
"anyone who [[suffers]] through this film ","anyone who [[adversity]] through this film ",0.41144609451293945,0.9482131600379944,0,1,0,36,"Successful"
"one carried by a [[strong]] sense of [[humanism]] ","one carried by a [[grievous]] sense of [[materialist]] ",0.05012387037277222,0.8679623603820801,1,0,1,81,"Successful"
"for all its brilliant touches , dragon [[loses]] its [[fire]] midway , [[nearly]] flickering out by its perfunctory [[conclusion]] . ","for all its brilliant touches , dragon [[lose]] its [[chimney]] midway , [[closer]] flickering out by its perfunctory [[finds]] . ",0.3340332508087158,0.5060607194900513,0,1,0,121,"Successful"
"another [[entertaining]] romp from robert rodriguez . ","another [[joke]] romp from robert rodriguez . ",0.04322236776351929,0.5786036252975464,1,0,1,42,"Successful"
"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with [[real]] thematic [[heft]] . ","directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with [[veritable]] thematic [[gravitas]] . ",0.038853585720062256,0.5124508142471313,1,0,1,47,"Successful"
"it 'll [[probably]] be in [[video]] stores by christmas ","it 'll [[certainly]] be in [[film]] stores by christmas ",0.24294555187225342,0.9366071224212646,0,1,0,59,"Successful"
"[[funny]] , triumphant , ","[[nosy]] , triumphant , ",0.047250568866729736,0.5210168361663818,1,0,1,16,"Successful"
"[[underachiever]] ","[[schooler]] ",0.34395867586135864,0.4019981026649475,0,0,0,16,"Failed"
"a film of ideas and [[wry]] [[comic]] mayhem ","a film of ideas and [[chuckling]] [[unfunny]] mayhem ",0.04247087240219116,0.5206897258758545,1,0,1,36,"Successful"
"of moviegoers for [[real]] characters and [[compelling]] plots ","of moviegoers for [[exact]] characters and [[overriding]] plots ",0.09246128797531128,0.8644833564758301,1,0,1,32,"Successful"
"dime-store ruminations ","dime-store ruminations ",0.36556679010391235,0.36556679010391235,0,0,0,3,"Failed"
"[[worth]] a ","[[punishment]] a ",0.06108218431472778,0.6758785843849182,1,0,1,32,"Successful"
", reality shows -- [[reality]] shows for god 's sake ! ",", reality shows -- [[genuine]] shows for god 's sake ! ",0.46966010332107544,0.9506101608276367,0,1,0,27,"Successful"
"whatever the movie 's sentimental , [[hypocritical]] lessons about [[sexism]] , its true colors come out in [[various]] [[wet]] t-shirt and [[shower]] scenes . ","whatever the movie 's sentimental , [[pious]] lessons about [[misogynist]] , its true colors come out in [[diverse]] [[moist]] t-shirt and [[cistern]] scenes . ",0.04229468107223511,0.5101996660232544,0,1,0,99,"Successful"
"'ll [[cry]] for your [[money]] back ","'ll [[tears]] for your [[silver]] back ",0.1816611886024475,0.9362242221832275,0,1,0,83,"Successful"
"[[enthralling]] ","[[puzzling]] ",0.06914627552032471,0.6593475341796875,1,0,1,45,"Successful"
"is [[worse]] : the [[part]] where nothing 's [[happening]] , or the part where something 's [[happening]] ","is [[greatest]] : the [[element]] where nothing 's [[event]] , or the part where something 's [[event]] ",0.0420721173286438,0.4088454246520996,0,0,0,124,"Failed"
"like [[max]] [[rothman]] 's future , [[does]] not work . ","like [[highest]] [[wexler]] 's future , [[desires]] not work . ",0.21361547708511353,0.8737008571624756,0,1,0,54,"Successful"
"of [[quirky]] characters and an [[engaging]] story ","of [[screwy]] characters and an [[entail]] story ",0.03594452142715454,0.7039556503295898,1,0,1,66,"Successful"
"has the thrown-together feel of a summer-camp talent show : [[hastily]] written , underrehearsed , [[arbitrarily]] [[plotted]] and ","has the thrown-together feel of a summer-camp talent show : [[triumphantly]] written , underrehearsed , [[nonchalantly]] [[schemed]] and ",0.06272411346435547,0.53000807762146,0,1,0,86,"Successful"
"making kahlo 's [[art]] a [[living]] , ","making kahlo 's [[arty]] a [[subsistence]] , ",0.044112563133239746,0.6953598260879517,1,0,1,61,"Successful"
"[[bad]] [[run]] ","[[wicked]] [[manage]] ",0.1674511432647705,0.93946373462677,0,1,0,66,"Successful"
"may just [[end]] up [[trying]] to [[drown]] yourself in a [[lake]] afterwards . ","may just [[completes]] up [[appealing]] to [[submersible]] yourself in a [[wu]] afterwards . ",0.0477103590965271,0.3215818405151367,0,0,0,137,"Failed"
"many [[pleasures]] ","many [[indulging]] ",0.07145321369171143,0.6606217622756958,1,0,1,45,"Successful"
"is [[worth]] searching out ","is [[punishment]] searching out ",0.07533645629882812,0.7459629774093628,1,0,1,21,"Successful"
"at this time , with this cast , this movie is [[hopeless]] ","at this time , with this cast , this movie is [[sorrowful]] ",0.41890037059783936,0.850358247756958,0,1,0,32,"Successful"
"[[time]] [[bombs]] ","[[moments]] [[strikes]] ",0.31539225578308105,0.93934565782547,0,1,0,99,"Successful"
"[[balances]] both traditional or [[modern]] [[stories]] together in a manner that one never [[overwhelms]] the other . ","[[balance]] both traditional or [[topical]] [[escudos]] together in a manner that one never [[devastate]] the other . ",0.10144323110580444,0.8787716627120972,1,0,1,86,"Successful"
"the surface histrionics [[failing]] to [[compensate]] for the paper-thin characterizations and [[facile]] [[situations]] ","the surface histrionics [[chess]] to [[rewarded]] for the paper-thin characterizations and [[effortless]] [[example]] ",0.04142630100250244,0.380560040473938,0,0,0,138,"Failed"
"plumbs [[uncharted]] depths of [[stupidity]] , incoherence and sub-sophomoric sexual banter . ","plumbs [[unsung]] depths of [[madness]] , incoherence and sub-sophomoric sexual banter . ",0.10354924201965332,0.7573590278625488,0,1,0,55,"Successful"
"a [[sour]] taste in one 's [[mouth]] ","a [[sulphurous]] taste in one 's [[oral]] ",0.16959643363952637,0.9030917882919312,0,1,0,31,"Successful"
"decent [[performance]] ","decent [[running]] ",0.05427193641662598,0.603347897529602,1,0,1,48,"Successful"
"... familiar and [[predictable]] , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) [[franc]] . ","... familiar and [[anticipated]] , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) [[honest]] . ",0.03283423185348511,0.5989134311676025,0,1,0,27,"Successful"
"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that [[complexity]] . ","a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that [[convoluted]] . ",0.0895879864692688,0.6083704233169556,1,0,1,40,"Successful"
"responsible for one of the [[worst]] movies of one year ","responsible for one of the [[finest]] movies of one year ",0.19924449920654297,0.9561461210250854,0,1,0,44,"Successful"
"[[appalling]] , shamelessly [[manipulative]] and [[contrived]] ","[[spooky]] , shamelessly [[devious]] and [[engineered]] ",0.07050693035125732,0.8884637355804443,0,1,0,70,"Successful"
"movie [[love]] ","movie [[darlings]] ",0.0558851957321167,0.6681419610977173,1,0,1,36,"Successful"
"human darkness ","human darkness ",0.9282218813896179,0.9282218813896179,1,1,0,1,"Skipped"
"understand that the [[idea]] of exploiting molestation for laughs is funny , not actually [[exploiting]] it yourself ","understand that the [[insights]] of exploiting molestation for laughs is funny , not actually [[utilizing]] it yourself ",0.053888916969299316,0.7266321182250977,0,1,0,86,"Successful"
"it 's too [[loud]] to [[shout]] [[insults]] at the screen ","it 's too [[vibrant]] to [[cheering]] [[offends]] at the screen ",0.0884474515914917,0.41725337505340576,0,0,0,154,"Failed"
"'s a long way from orwell 's dark , intelligent warning [[cry]] ( 1984 ) ","'s a long way from orwell 's dark , intelligent warning [[tears]] ( 1984 ) ",0.458265483379364,0.7396270036697388,0,1,0,56,"Successful"
"a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it [[provides]] a [[fresh]] view of an old type -- ","a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it [[contemplates]] a [[mild]] view of an old type -- ",0.08579152822494507,0.5829126238822937,1,0,1,73,"Successful"
"the [[perfect]] movie ","the [[infallible]] movie ",0.06389731168746948,0.6798756122589111,1,0,1,17,"Successful"
"[[ardently]] [[waste]] viewers ' time with a gobbler like this ","[[fiercely]] [[jingles]] viewers ' time with a gobbler like this ",0.18307989835739136,0.7970976829528809,0,1,0,78,"Successful"
"oscar-sweeping franchise predecessor ","oscar-sweeping franchise predecessor ",0.6064183712005615,0.6064183712005615,0,0,1,1,"Skipped"
"it sets out with no pretensions and [[delivers]] big time ","it sets out with no pretensions and [[constitutes]] big time ",0.06284725666046143,0.8060218095779419,1,0,1,55,"Successful"
"[[see]] how [[many]] [[times]] they can [[work]] the [[words]] `` [[radical]] '' or `` [[suck]] '' into a [[sentence]] ","[[peek]] how [[diverse]] [[moments]] they can [[artworks]] the [[expressing]] `` [[utmost]] '' or `` [[breath]] '' into a [[phrases]] ",0.040989816188812256,0.5032734274864197,0,1,0,232,"Successful"
"[[give]] you enough to feel [[good]] about ","[[render]] you enough to feel [[advisable]] about ",0.03259420394897461,0.6465561389923096,1,0,1,62,"Successful"
"unexpectedly [[insightful]] ","unexpectedly [[indicative]] ",0.05908757448196411,0.6359930038452148,1,0,1,31,"Successful"
"allen 's [[romantic]] comedies so [[pertinent]] and [[enduring]] ","allen 's [[sloppy]] comedies so [[advisable]] and [[prolonged]] ",0.031409502029418945,0.8877747654914856,1,0,1,67,"Successful"
"is an [[extraordinary]] film , not least ","is an [[unpaid]] film , not least ",0.10530197620391846,0.7760382890701294,1,0,1,45,"Successful"
"a [[doubt]] ","a [[undeniably]] ",0.4880208373069763,0.9381318688392639,0,1,0,17,"Successful"
"[[maudlin]] or ","[[melancholy]] or ",0.21882563829421997,0.34539198875427246,0,0,0,44,"Failed"
"with the the [[wisdom]] and humor of its [[subjects]] ","with the the [[circumspect]] and humor of its [[problem]] ",0.060623884201049805,0.8032348155975342,1,0,1,74,"Successful"
"a party-hearty [[teen]] [[flick]] that scalds like [[acid]] . ","a party-hearty [[youngsters]] [[cinema]] that scalds like [[acidity]] . ",0.10855036973953247,0.8821524381637573,0,1,0,80,"Successful"
"the wan , [[thinly]] [[sketched]] story ","the wan , [[modestly]] [[demonstrated]] story ",0.1745222806930542,0.929999828338623,0,1,0,63,"Successful"
"provide the funniest [[moments]] in this [[oddly]] [[sweet]] comedy about jokester highway patrolmen ","provide the funniest [[minutes]] in this [[annoyingly]] [[sugary]] comedy about jokester highway patrolmen ",0.04246389865875244,0.8514000177383423,1,0,1,113,"Successful"
"this romantic/comedy [[asks]] the [[question]] how [[much]] souvlaki can you [[take]] before [[indigestion]] sets in . ","this romantic/comedy [[inviting]] the [[theme]] how [[considerable]] souvlaki can you [[bringing]] before [[digestion]] sets in . ",0.10112738609313965,0.9161261916160583,0,1,0,182,"Successful"
"again [[dazzle]] and [[delight]] [[us]] ","again [[stare]] and [[revelry]] [[we]] ",0.03731733560562134,0.6433625221252441,1,0,1,73,"Successful"
"that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ","that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ",0.5505516529083252,0.5505516529083252,0,0,1,1,"Skipped"
"aspires to be more than another `` [[best]] man '' clone by weaving a theme throughout this funny [[film]] ","aspires to be more than another `` [[advisable]] man '' clone by weaving a theme throughout this funny [[flick]] ",0.02486175298690796,0.5000024437904358,1,0,1,92,"Successful"
"impresses as a skillfully assembled , highly polished and professional adaptation ... just about as [[chilling]] and unsettling as ` manhunter ' was . ","impresses as a skillfully assembled , highly polished and professional adaptation ... just about as [[fearsome]] and unsettling as ` manhunter ' was . ",0.3590044379234314,0.5033354759216309,1,0,1,41,"Successful"
"[[failure]] to construct a story with even a trace of dramatic interest ","[[chess]] to construct a story with even a trace of dramatic interest ",0.17931652069091797,0.7868486046791077,0,1,0,57,"Successful"
"but it also comes with the [[laziness]] and arrogance of a thing that already knows it 's won . ","but it also comes with the [[idleness]] and arrogance of a thing that already knows it 's won . ",0.3388499617576599,0.8687746524810791,0,1,0,7,"Successful"
"it 's a frightful vanity film that , no doubt , pays off what [[debt]] miramax felt they owed to benigni . ","it 's a frightful vanity film that , no doubt , pays off what [[debtors]] miramax felt they owed to benigni . ",0.4928109645843506,0.5015214085578918,0,1,0,29,"Successful"
"laughed at ","laughed at ",0.5442317128181458,0.5442317128181458,0,0,1,1,"Skipped"
", future lizard endeavors will need to [[adhere]] more closely to the [[laws]] of laughter ",", future lizard endeavors will need to [[respect]] more closely to the [[bill]] of laughter ",0.13485187292099,0.9574547410011292,0,1,0,80,"Successful"
"a [[philosophical]] [[void]] ","a [[contemplative]] [[negate]] ",0.34534454345703125,0.9228197336196899,0,1,0,66,"Successful"
"[[unlikable]] characters and a self-conscious sense ","[[likable]] characters and a self-conscious sense ",0.21263492107391357,0.8576681613922119,0,1,0,31,"Successful"
"intelligence or invention ","intelligence or invention ",0.7029941082000732,0.7029941082000732,0,0,1,1,"Skipped"
"hot on the [[hardwood]] proves once again that a man in [[drag]] is not in and of himself funny . ","hot on the [[woodland]] proves once again that a man in [[transvestite]] is not in and of himself funny . ",0.2895026206970215,0.8578652739524841,0,1,0,13,"Successful"
"[[hopelessly]] [[juvenile]] ","[[incurably]] [[childhood]] ",0.19852042198181152,0.4513510465621948,0,0,0,50,"Failed"
"[[shakespearean]] -- both in [[depth]] and [[breadth]] -- ","[[othello]] -- both in [[dug]] and [[sizing]] -- ",0.0480116605758667,0.7114367485046387,1,0,1,65,"Successful"
"[[unique]] directing style ","[[unheard]] directing style ",0.04420351982116699,0.5758112668991089,1,0,1,40,"Successful"
"required to give this comic slugfest some heart ","required to give this comic slugfest some heart ",0.956691324710846,0.956691324710846,1,1,0,1,"Skipped"
"feel more like a non-stop [[cry]] for attention ","feel more like a non-stop [[tears]] for attention ",0.189527690410614,0.8843528628349304,0,1,0,56,"Successful"
"hip hop beat ","hip hop beat ",0.5228481888771057,0.5228481888771057,0,0,1,1,"Skipped"
"[[feel]] more like [[literary]] conceits than flesh-and-blood [[humans]] ","[[seeing]] more like [[documentary]] conceits than flesh-and-blood [[beings]] ",0.11184179782867432,0.8681650161743164,0,1,0,67,"Successful"
"no [[explanation]] ","no [[interpretations]] ",0.2088603377342224,0.30315065383911133,0,0,0,47,"Failed"
"[[funniest]] and ","[[joke]] and ",0.06250476837158203,0.6282469034194946,1,0,1,42,"Successful"
"a chilly , remote , emotionally [[distant]] piece ... so [[dull]] that its tagline should be ","a chilly , remote , emotionally [[distance]] piece ... so [[somber]] that its tagline should be ",0.049764156341552734,0.578670859336853,0,1,0,50,"Successful"
"starts off [[witty]] and [[sophisticated]] and you ","starts off [[psychiatric]] and [[convoluted]] and you ",0.0355185866355896,0.7097768783569336,1,0,1,44,"Successful"
"a bargain-basement european [[pickup]] ","a bargain-basement european [[captures]] ",0.26892149448394775,0.9464979767799377,0,1,0,34,"Successful"
", but what really [[sets]] the [[film]] apart is debrauwer 's refusal to push the easy emotional buttons ",", but what really [[set]] the [[moviemaking]] apart is debrauwer 's refusal to push the easy emotional buttons ",0.04491448402404785,0.5667121410369873,1,0,1,47,"Successful"
"[[shines]] on all the characters , as the direction is intelligently [[accomplished]] ","[[glisten]] on all the characters , as the direction is intelligently [[been]] ",0.0318295955657959,0.7769782543182373,1,0,1,63,"Successful"
"taps into the primal fears of [[young]] people trying to cope with the mysterious and brutal nature of adults ","taps into the primal fears of [[youths]] people trying to cope with the mysterious and brutal nature of adults ",0.08829128742218018,0.5823074579238892,1,0,1,25,"Successful"
"lead a group of [[talented]] friends astray ","lead a group of [[einstein]] friends astray ",0.12795507907867432,0.7857096791267395,1,0,1,19,"Successful"
"it 's just weirdness for the [[sake]] of weirdness , and where human nature should [[be]] [[ingratiating]] , it 's just [[grating]] . ","it 's just weirdness for the [[benefit]] of weirdness , and where human nature should [[fi]] [[beguiling]] , it 's just [[lattice]] . ",0.03819352388381958,0.9128943681716919,0,1,0,85,"Successful"
"this [[gentle]] , [[mesmerizing]] [[portrait]] ","this [[sugary]] , [[mystifying]] [[spitting]] ",0.025131046772003174,0.8680552840232849,1,0,1,96,"Successful"
"[[genial]] is the conceit , this is one of those [[rare]] pictures that you root for throughout , ","[[realmente]] is the conceit , this is one of those [[meager]] pictures that you root for throughout , ",0.032120466232299805,0.5526240468025208,1,0,1,47,"Successful"
"draws the audience into the unexplainable pain and [[eccentricities]] that are attached to the concept of loss ","draws the audience into the unexplainable pain and [[neuroses]] that are attached to the concept of loss ",0.21047234535217285,0.8310314416885376,1,0,1,55,"Successful"
"spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ","spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ",0.6984724402427673,0.6984724402427673,1,1,0,1,"Skipped"
"is so [[busy]] making reference to other films and [[trying]] to be other films that it [[fails]] to have a heart , mind or humor of its own ","is so [[occupied]] making reference to other films and [[endeavours]] to be other films that it [[miss]] to have a heart , mind or humor of its own ",0.05496722459793091,0.6104560494422913,0,1,0,123,"Successful"
"it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . ","it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . ",0.9626172780990601,0.9626172780990601,1,1,0,1,"Skipped"
"handles it in the most [[unexpected]] way ","handles it in the most [[unintentional]] way ",0.052635014057159424,0.7937523126602173,1,0,1,40,"Successful"
"those eternally devoted to the insanity of black will have an intermittently [[good]] time . ","those eternally devoted to the insanity of black will have an intermittently [[advisable]] time . ",0.04234212636947632,0.7397602796554565,1,0,1,51,"Successful"
"[[obscenely]] [[bad]] ","[[extraordinarily]] [[naughty]] ",0.14650976657867432,0.9242356419563293,0,1,0,84,"Successful"
"[[devastatingly]] ","[[wonderfully]] ",0.376595675945282,0.9514597654342651,0,1,0,52,"Successful"
"i [[do]] n't see the [[point]] ","i [[accomplished]] n't see the [[respect]] ",0.2569168210029602,0.9538354277610779,0,1,0,59,"Successful"
"comes off [[like]] a [[bad]] [[imitation]] of the bard ","comes off [[adore]] a [[wicked]] [[forged]] of the bard ",0.06076157093048096,0.926191508769989,0,1,0,88,"Successful"
"that excites the [[imagination]] and tickles the [[funny]] bone ","that excites the [[contrivance]] and tickles the [[outlandish]] bone ",0.0584830641746521,0.8043843507766724,1,0,1,58,"Successful"
"one of its [[strengths]] ","one of its [[kraft]] ",0.05361682176589966,0.6032073497772217,1,0,1,21,"Successful"
"of [[masterpiece]] ","of [[linchpin]] ",0.05931854248046875,0.6107168197631836,1,0,1,11,"Successful"
"into this dream hispanic [[role]] with a teeth-clenching [[gusto]] ","into this dream hispanic [[function]] with a teeth-clenching [[aftertaste]] ",0.03448629379272461,0.7143632173538208,1,0,1,72,"Successful"
"[[stiff]] or just [[plain]] [[bad]] ","[[fierce]] or just [[straightforward]] [[naughty]] ",0.03922921419143677,0.2459055781364441,0,0,0,65,"Failed"
"makes these [[lives]] count ","makes these [[deaths]] count ",0.06260699033737183,0.6813061833381653,1,0,1,33,"Successful"
"jolts the laughs from the audience -- ","jolts the laughs from the audience -- ",0.5079976916313171,0.5079976916313171,0,0,1,1,"Skipped"
"a [[delightful]] stimulus ","a [[loverly]] stimulus ",0.05759119987487793,0.6425760984420776,1,0,1,40,"Successful"
"[[has]] no [[point]] ","[[enjoy]] no [[respect]] ",0.2760467529296875,0.5072064399719238,0,1,0,52,"Successful"
"of isolation and [[frustration]] ","of isolation and [[foil]] ",0.3350480794906616,0.9163483381271362,0,1,0,50,"Successful"
"[[winning]] shot ","[[victors]] shot ",0.059929847717285156,0.613067626953125,1,0,1,52,"Successful"
"of its music or comic antics , but through the perverse pleasure of watching disney scrape the [[bottom]] of its own [[cracker]] [[barrel]] ","of its music or comic antics , but through the perverse pleasure of watching disney scrape the [[bas]] of its own [[pastry]] [[canon]] ",0.3041607141494751,0.5509628057479858,0,1,0,88,"Successful"
"feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ","feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ",0.7156517505645752,0.7156517505645752,0,0,1,1,"Skipped"
"lewis ","lewis ",0.5526130795478821,0.5526130795478821,0,0,1,1,"Skipped"
"that there 's no other [[reason]] why anyone [[should]] [[bother]] [[remembering]] it ","that there 's no other [[grounded]] why anyone [[wanted]] [[intellect]] [[reminds]] it ",0.03977471590042114,0.5621950626373291,0,1,0,145,"Successful"
"bogdanovich puts history in perspective and , via kirsten dunst 's [[remarkable]] [[performance]] , he [[showcases]] davies as a [[young]] woman of [[great]] [[charm]] , [[generosity]] and diplomacy . ","bogdanovich puts history in perspective and , via kirsten dunst 's [[unpaid]] [[running]] , he [[outlines]] davies as a [[jeune]] woman of [[gargantuan]] [[temptation]] , [[indulgence]] and diplomacy . ",0.013016700744628906,0.5172306299209595,1,0,1,277,"Successful"
"[[father]] [[cliché]] ","[[grandparents]] [[vernacular]] ",0.24479973316192627,0.9279615879058838,0,1,0,82,"Successful"
"domestic tension and [[unhappiness]] ","domestic tension and [[sadness]] ",0.42058759927749634,0.9345779418945312,0,1,0,54,"Successful"
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ","the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ",0.501763105392456,0.501763105392456,1,1,0,1,"Skipped"
"called the [[best]] korean film of 2002 ","called the [[preferable]] korean film of 2002 ",0.049811601638793945,0.5685375928878784,1,0,1,50,"Successful"
"one of the [[best]] rock ","one of the [[preferable]] rock ",0.049283742904663086,0.675918459892273,1,0,1,40,"Successful"
"it forces you to watch people doing unpleasant things to each other and themselves ","it forces you to watch people doing unpleasant things to each other and themselves ",0.6742467880249023,0.6742467880249023,0,0,1,1,"Skipped"
"of the holiday box office pie ","of the holiday box office pie ",0.6021851301193237,0.6021851301193237,0,0,1,1,"Skipped"
"inexpressible and [[drab]] [[wannabe]] ","inexpressible and [[unimpressive]] [[midshipman]] ",0.16544848680496216,0.396160364151001,0,0,0,47,"Failed"
"the [[hail]] of [[bullets]] , none of which ever [[seem]] to hit ","the [[acclaimed]] of [[bucks]] , none of which ever [[gaze]] to hit ",0.0952455997467041,0.8519672751426697,0,1,0,104,"Successful"
"like an extended , open-ended [[poem]] than a [[traditionally]] structured story ","like an extended , open-ended [[rhyme]] than a [[habitually]] structured story ",0.09226751327514648,0.9073801636695862,1,0,1,83,"Successful"
"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ","'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ",0.6498340368270874,0.6498340368270874,1,1,0,1,"Skipped"
"to [[hate]] ","to [[repulsion]] ",0.3375348448753357,0.4480999708175659,0,0,0,45,"Failed"
"to be mesmerised ","to be mesmerised ",0.5449807643890381,0.5449807643890381,0,0,1,1,"Skipped"
"the people who [[loved]] the 1989 paradiso will prefer this new version ","the people who [[rained]] the 1989 paradiso will prefer this new version ",0.09102356433868408,0.6913090944290161,1,0,1,48,"Successful"
"a lot of [[energy]] ","a lot of [[electrics]] ",0.07690221071243286,0.6377288699150085,1,0,1,15,"Successful"
"for its [[success]] on a patient viewer ","for its [[avail]] on a patient viewer ",0.06155580282211304,0.6069931983947754,1,0,1,49,"Successful"
"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the [[audience]] in . ","while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the [[onlookers]] in . ",0.08404439687728882,0.5114274024963379,1,0,1,31,"Successful"
"this may be burns 's strongest [[film]] since the brothers mcmullen . ","this may be burns 's strongest [[moviemaking]] since the brothers mcmullen . ",0.05880475044250488,0.601779580116272,1,0,1,51,"Successful"
"[[turned]] down ","[[transforms]] down ",0.3330192565917969,0.40806418657302856,0,0,0,47,"Failed"
"[[timely]] , tongue-in-cheek ","[[prematurely]] , tongue-in-cheek ",0.0647466778755188,0.6345822215080261,1,0,1,25,"Successful"
"undramatic ","undramatic ",0.34238171577453613,0.34238171577453613,0,0,0,2,"Failed"
"the [[pile]] of [[useless]] actioners ","the [[mantel]] of [[immaterial]] actioners ",0.1199188232421875,0.3138827681541443,0,0,0,67,"Failed"
"morton [[deserves]] an [[oscar]] nomination . ","morton [[warranted]] an [[piglet]] nomination . ",0.05847448110580444,0.7180821895599365,1,0,1,21,"Successful"
"weirdly [[engaging]] and [[unpredictable]] character pieces ","weirdly [[perpetrating]] and [[uncertain]] character pieces ",0.04337668418884277,0.6720659732818604,1,0,1,70,"Successful"
"[[efficiency]] and an [[affection]] for the period ","[[yield]] and an [[sickly]] for the period ",0.048102736473083496,0.6984843015670776,1,0,1,56,"Successful"
"[[manages]] to accomplish what few sequels can -- it equals the original and in some ways even betters it ","[[administers]] to accomplish what few sequels can -- it equals the original and in some ways even betters it ",0.0735783576965332,0.5044587850570679,1,0,1,31,"Successful"
"[[does]] not [[work]] . ","[[desires]] not [[works]] . ",0.3121907711029053,0.5035103559494019,0,1,0,78,"Successful"
"it is n't [[merely]] [[offensive]] ","it is n't [[uniquely]] [[aggressive]] ",0.08963769674301147,0.3616216778755188,0,0,0,57,"Failed"
"tell a story about the vietnam war before the pathology set in ","tell a story about the vietnam war before the pathology set in ",0.774574339389801,0.774574339389801,0,0,1,1,"Skipped"
"it irrigates our [[souls]] . ","it irrigates our [[bosoms]] . ",0.0603446364402771,0.5919581651687622,1,0,1,21,"Successful"
"a hint of [[humor]] ","a hint of [[travesty]] ",0.0756787657737732,0.7490420341491699,1,0,1,43,"Successful"
"with a [[big]] [[heart]] ","with a [[heavy]] [[nub]] ",0.037463486194610596,0.7515143752098083,1,0,1,79,"Successful"
"a rollicking [[adventure]] for you and all your [[mateys]] , [[regardless]] of their [[ages]] ","a rollicking [[pranks]] for you and all your [[homies]] , [[instead]] of their [[yrs]] ",0.021056175231933594,0.4468112587928772,1,1,1,105,"Failed"
"its most [[immediate]] and most obvious [[pleasure]] ","its most [[hurry]] and most obvious [[revelry]] ",0.09805870056152344,0.87726229429245,1,0,1,82,"Successful"
"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies ","there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies ",0.6649191379547119,0.6649191379547119,0,0,1,1,"Skipped"
"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . ","one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . ",0.537839949131012,0.537839949131012,0,0,1,1,"Skipped"
"made a decent ` intro ' [[documentary]] ","made a decent ` intro ' [[textbooks]] ",0.07311660051345825,0.7473798990249634,1,0,1,32,"Successful"
"[[makes]] us see familiar issues , like racism and homophobia , in a [[fresh]] way . ","[[pay]] us see familiar issues , like racism and homophobia , in a [[mild]] way . ",0.10493433475494385,0.9287356734275818,1,0,1,67,"Successful"
