"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"acted by diane lane and richard gere . ","acted by diane lane and richard gere . ",0.05137866735458374,0.05137866735458374,1,1,1,1,"Failed"
"scant ","scant ",0.48815077543258667,0.48815077543258667,0,0,0,1,"Failed"
"an admittedly middling film ","an admittedly middling film ",0.5029792785644531,0.5029792785644531,0,0,1,1,"Skipped"
"too ludicrous ","too ludicrous ",0.04712235927581787,0.04712235927581787,0,0,0,1,"Failed"
"the rock 's fighting skills are more in line with steven seagal ","the rock 's fighting skills are more in line with steven seagal ",0.641270637512207,0.641270637512207,0,0,1,1,"Skipped"
"rich and full ","rich and full ",0.0771712064743042,0.0771712064743042,1,1,1,1,"Failed"
"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ","warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",0.0432436466217041,0.0432436466217041,1,1,1,1,"Failed"
"that uses a sensational , real-life 19th-century crime as a metaphor for ","that uses a sensational , real-life 19th-century crime as a metaphor for ",0.16053998470306396,0.16053998470306396,1,1,1,1,"Failed"
", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",0.04243570566177368,0.04243570566177368,1,1,1,1,"Failed"
", the film retains ambiguities that make it well worth watching . ",", the film retains ambiguities that make it well worth watching . ",0.0378267765045166,0.0378267765045166,1,1,1,1,"Failed"
"ultra-cheesy dialogue ","ultra-cheesy dialogue ",0.5160663723945618,0.5160663723945618,1,1,0,1,"Skipped"
"added depth and resonance ","added depth and resonance ",0.1526438593864441,0.1526438593864441,1,1,1,1,"Failed"
"the sensational ","the sensational ",0.29673147201538086,0.29673147201538086,1,1,1,1,"Failed"
"huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ","huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ",0.01688450574874878,0.01688450574874878,1,1,1,1,"Failed"
"handsome but unfulfilling suspense drama ","handsome but unfulfilling suspense drama ",0.661996603012085,0.661996603012085,1,1,0,1,"Skipped"
"'s not very good either . ","'s not very good either . ",0.30491626262664795,0.30491626262664795,0,0,0,1,"Failed"
"in her most charmless ","in her most charmless ",0.21301358938217163,0.21301358938217163,0,0,0,1,"Failed"
"makes an unusual but pleasantly haunting debut behind the camera . ","makes an unusual but pleasantly haunting debut behind the camera . ",0.032922983169555664,0.032922983169555664,1,1,1,1,"Failed"
"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ","a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",0.03979426622390747,0.03979426622390747,1,1,1,1,"Failed"
"everything about girls ca n't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ","everything about girls ca n't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ",0.08990949392318726,0.08990949392318726,0,0,0,1,"Failed"
"the cast is spot on and ","the cast is spot on and ",0.13223356008529663,0.13223356008529663,1,1,1,1,"Failed"
"ugly digital video ","ugly digital video ",0.13235872983932495,0.13235872983932495,0,0,0,1,"Failed"
"can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history ","can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history ",0.014221429824829102,0.014221429824829102,1,1,1,1,"Failed"
"rather choppy ","rather choppy ",0.1418820023536682,0.1418820023536682,0,0,0,1,"Failed"
"becomes one more dumb high school comedy about sex gags and prom dates ","becomes one more dumb high school comedy about sex gags and prom dates ",0.018387198448181152,0.018387198448181152,0,0,0,1,"Failed"
"demands and receives excellent performances ","demands and receives excellent performances ",0.027421176433563232,0.027421176433563232,1,1,1,1,"Failed"
"xxx is a blast of adrenalin , ","xxx is a blast of adrenalin , ",0.330125093460083,0.330125093460083,1,1,1,1,"Failed"
"pure escapism ","pure escapism ",0.2145037055015564,0.2145037055015564,1,1,1,1,"Failed"
"create a film that 's not merely about kicking undead *** ","create a film that 's not merely about kicking undead *** ",0.6751537919044495,0.6751537919044495,0,0,1,1,"Skipped"
"about love and culture ","about love and culture ",0.05317920446395874,0.05317920446395874,1,1,1,1,"Failed"
"is worse : ","is worse : ",0.08186733722686768,0.08186733722686768,0,0,0,1,"Failed"
"horrifying ","horrifying ",0.5678116083145142,0.5678116083145142,1,1,0,1,"Skipped"
"mourns her tragedies in private ","mourns her tragedies in private ",0.6776794195175171,0.6776794195175171,1,1,0,1,"Skipped"
"the action scenes are poorly delivered ","the action scenes are poorly delivered ",0.03999018669128418,0.03999018669128418,0,0,0,1,"Failed"
"it 's so bad ","it 's so bad ",0.029524683952331543,0.029524683952331543,0,0,0,1,"Failed"
"so bad ","so bad ",0.0635482668876648,0.0635482668876648,0,0,0,1,"Failed"
", 84 minutes is short ",", 84 minutes is short ",0.9293786287307739,0.9293786287307739,0,0,1,1,"Skipped"
"dabbles all around , never gaining much momentum ","dabbles all around , never gaining much momentum ",0.16843873262405396,0.16843873262405396,0,0,0,1,"Failed"
"a masterpiece ","a masterpiece ",0.128559410572052,0.128559410572052,1,1,1,1,"Failed"
"a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth ","a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth ",0.013627350330352783,0.013627350330352783,1,1,1,1,"Failed"
"does n't leave you with much . ","does n't leave you with much . ",0.2856544256210327,0.2856544256210327,0,0,0,1,"Failed"
"good acting ","good acting ",0.19163179397583008,0.19163179397583008,1,1,1,1,"Failed"
"like most of jaglom 's films , some of it is honestly affecting ","like most of jaglom 's films , some of it is honestly affecting ",0.02809244394302368,0.02809244394302368,1,1,1,1,"Failed"
"marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ","marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ",0.14148181676864624,0.14148181676864624,0,0,0,1,"Failed"
"is less successful on other levels ","is less successful on other levels ",0.4172506332397461,0.4172506332397461,0,0,0,1,"Failed"
"'s still quite worth seeing ","'s still quite worth seeing ",0.027403831481933594,0.027403831481933594,1,1,1,1,"Failed"
"intelligent and moving . ","intelligent and moving . ",0.03645980358123779,0.03645980358123779,1,1,1,1,"Failed"
"he appears miserable throughout as he [[swaggers]] through his scenes ","he appears miserable throughout as he [[remarkable]] through his scenes ",0.043975889682769775,0.763187825679779,0,1,0,2,"Successful"
"men ","men ",0.36066949367523193,0.36066949367523193,1,1,1,1,"Failed"
"accomplish what few sequels can ","accomplish what few sequels can ",0.4550554156303406,0.4550554156303406,1,1,1,1,"Failed"
"a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ","a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ",0.954250156879425,0.954250156879425,1,1,0,1,"Skipped"
"i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ","i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ",0.012713730335235596,0.012713730335235596,0,0,0,1,"Failed"
"exhilarating , funny and fun . ","exhilarating , funny and fun . ",0.01777064800262451,0.01777064800262451,1,1,1,1,"Failed"
"bound to appeal to women looking for a howlingly trashy time ","bound to appeal to women looking for a howlingly trashy time ",0.2601127624511719,0.2601127624511719,1,1,1,1,"Failed"
", it never quite makes the grade as tawdry trash . ",", it never quite makes the grade as tawdry trash . ",0.03746521472930908,0.03746521472930908,0,0,0,1,"Failed"
"has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . ","has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . ",0.1392870545387268,0.1392870545387268,1,1,1,1,"Failed"
"endearing , caring ","endearing , caring ",0.1375974416732788,0.1375974416732788,1,1,1,1,"Failed"
"seagal , who looks more like danny aiello these days ","seagal , who looks more like danny aiello these days ",0.4171404242515564,0.4171404242515564,1,1,1,1,"Failed"
"enactments , however fascinating they may be as history , are too crude to serve the work especially well . ","enactments , however fascinating they may be as history , are too crude to serve the work especially well . ",0.4156113266944885,0.4156113266944885,0,0,0,1,"Failed"
"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker ","not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker ",0.024386465549468994,0.024386465549468994,1,1,1,1,"Failed"
"the dehumanizing and ego-destroying process ","the dehumanizing and ego-destroying process ",0.2992650270462036,0.2992650270462036,0,0,0,1,"Failed"
"taboo subject matter ","taboo subject matter ",0.5894326567649841,0.5894326567649841,1,1,0,1,"Skipped"
"see this ","see this ",0.3041168451309204,0.3041168451309204,1,1,1,1,"Failed"
"utterly incompetent conclusion ","utterly incompetent conclusion ",0.14149785041809082,0.14149785041809082,0,0,0,1,"Failed"
"has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ... ","has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ... ",0.03263425827026367,0.03263425827026367,1,1,1,1,"Failed"
"you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her ","you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her ",0.36082273721694946,0.36082273721694946,1,1,1,1,"Failed"
"run for cover ","run for cover ",0.37134796380996704,0.37134796380996704,0,0,0,1,"Failed"
"low budget ","low budget ",0.17493635416030884,0.17493635416030884,0,0,0,1,"Failed"
"a deceptively casual ode ","a deceptively casual ode ",0.057244956493377686,0.057244956493377686,1,1,1,1,"Failed"
"walked out muttering words like `` horrible '' and `` terrible , '' ","walked out muttering words like `` horrible '' and `` terrible , '' ",0.014129102230072021,0.014129102230072021,0,0,0,1,"Failed"
"help chicago make the transition from stage to screen with considerable appeal intact ","help chicago make the transition from stage to screen with considerable appeal intact ",0.01979464292526245,0.01979464292526245,1,1,1,1,"Failed"
"you have ellen pompeo sitting next to you for the ride ","you have ellen pompeo sitting next to you for the ride ",0.046742022037506104,0.046742022037506104,1,1,1,1,"Failed"
"a giant step backward ","a giant step backward ",0.19922173023223877,0.19922173023223877,0,0,0,1,"Failed"
"true fans ","true fans ",0.12194079160690308,0.12194079160690308,1,1,1,1,"Failed"
"just copies ","just copies ",0.31226539611816406,0.31226539611816406,0,0,0,1,"Failed"
"quite rich and exciting ","quite rich and exciting ",0.0297202467918396,0.0297202467918396,1,1,1,1,"Failed"
"luminous interviews and amazingly evocative film from three decades ago ","luminous interviews and amazingly evocative film from three decades ago ",0.11165690422058105,0.11165690422058105,1,1,1,1,"Failed"
"from lynch , jeunet , and von trier while failing to find a spark of its own ","from lynch , jeunet , and von trier while failing to find a spark of its own ",0.09389889240264893,0.09389889240264893,0,0,0,1,"Failed"
", you ca n't help but get caught up in the thrill of the company 's astonishing growth . ",", you ca n't help but get caught up in the thrill of the company 's astonishing growth . ",0.03125554323196411,0.03125554323196411,1,1,1,1,"Failed"
"this frozen tundra soap opera ","this frozen tundra soap opera ",0.08568120002746582,0.08568120002746582,0,0,0,1,"Failed"
"a showdown ","a showdown ",0.30680495500564575,0.30680495500564575,1,1,1,1,"Failed"
"is simply too overdone ","is simply too overdone ",0.01827138662338257,0.01827138662338257,0,0,0,1,"Failed"
"greatly ","greatly ",0.21493512392044067,0.21493512392044067,1,1,1,1,"Failed"
"free ","free ",0.29845499992370605,0.29845499992370605,1,1,1,1,"Failed"
"intriguing species ","intriguing species ",0.10135763883590698,0.10135763883590698,1,1,1,1,"Failed"
"try and evade ","try and evade ",0.33775657415390015,0.33775657415390015,0,0,0,1,"Failed"
"scherfig , who has had a successful career in tv ","scherfig , who has had a successful career in tv ",0.24938541650772095,0.24938541650772095,1,1,1,1,"Failed"
"watching it leaves you giddy ","watching it leaves you giddy ",0.21187955141067505,0.21187955141067505,1,1,1,1,"Failed"
"beautifully acted and directed , it 's clear that washington most certainly has a new career ahead of him if he so chooses . ","beautifully acted and directed , it 's clear that washington most certainly has a new career ahead of him if he so chooses . ",0.031326234340667725,0.031326234340667725,1,1,1,1,"Failed"
"far tamer ","far tamer ",0.46773964166641235,0.46773964166641235,0,0,0,1,"Failed"
"outrageously creative action ","outrageously creative action ",0.19311577081680298,0.19311577081680298,1,1,1,1,"Failed"
"the most purely enjoyable and satisfying evenings ","the most purely enjoyable and satisfying evenings ",0.016787469387054443,0.016787469387054443,1,1,1,1,"Failed"
"is never any question of how things will turn out ","is never any question of how things will turn out ",0.28547340631484985,0.28547340631484985,0,0,0,1,"Failed"
"only open new wounds ","only open new wounds ",0.32805442810058594,0.32805442810058594,0,0,0,1,"Failed"
"despite suffering a sense-of-humour failure ","despite suffering a sense-of-humour failure ",0.042452096939086914,0.042452096939086914,0,0,0,1,"Failed"
"for a story ","for a story ",0.2596796154975891,0.2596796154975891,1,1,1,1,"Failed"
"in addition to hoffman 's powerful acting clinic ","in addition to hoffman 's powerful acting clinic ",0.04429727792739868,0.04429727792739868,1,1,1,1,"Failed"
"right stuff ","right stuff ",0.12739098072052002,0.12739098072052002,1,1,1,1,"Failed"
"the wonderful cinematography and naturalistic acting ","the wonderful cinematography and naturalistic acting ",0.052035629749298096,0.052035629749298096,1,1,1,1,"Failed"
"high-concept films ","high-concept films ",0.2388172745704651,0.2388172745704651,1,1,1,1,"Failed"
"sleepwalk through vulgarities in a sequel you can refuse ","sleepwalk through vulgarities in a sequel you can refuse ",0.12068086862564087,0.12068086862564087,0,0,0,1,"Failed"
"with no reason for being ","with no reason for being ",0.07166457176208496,0.07166457176208496,0,0,0,1,"Failed"
"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be . ","just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be . ",0.018237709999084473,0.018237709999084473,0,0,0,1,"Failed"
"invigorating , surreal , and resonant ","invigorating , surreal , and resonant ",0.020807862281799316,0.020807862281799316,1,1,1,1,"Failed"
"the chateau , a sense of light-heartedness , that makes it attractive throughout ","the chateau , a sense of light-heartedness , that makes it attractive throughout ",0.03199291229248047,0.03199291229248047,1,1,1,1,"Failed"
"have a passion for the material ","have a passion for the material ",0.4162936210632324,0.4162936210632324,1,1,1,1,"Failed"
"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ","maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ",0.7815982103347778,0.7815982103347778,0,0,1,1,"Skipped"
"a movie that ca n't get sufficient distance from leroy 's ","a movie that ca n't get sufficient distance from leroy 's ",0.07546812295913696,0.07546812295913696,0,0,0,1,"Failed"
"romanticized rendering ","romanticized rendering ",0.25402575731277466,0.25402575731277466,1,1,1,1,"Failed"
"is terrific as rachel ","is terrific as rachel ",0.09168273210525513,0.09168273210525513,1,1,1,1,"Failed"
"of special effects that run the gamut from cheesy to cheesier to cheesiest ","of special effects that run the gamut from cheesy to cheesier to cheesiest ",0.021002233028411865,0.021002233028411865,0,0,0,1,"Failed"
"the worst film a man has made about women since valley of the dolls ","the worst film a man has made about women since valley of the dolls ",0.28093671798706055,0.28093671798706055,0,0,0,1,"Failed"
"come , already having been recycled more times than i 'd care to count ","come , already having been recycled more times than i 'd care to count ",0.048205673694610596,0.048205673694610596,0,0,0,1,"Failed"
"with awe ","with awe ",0.23222684860229492,0.23222684860229492,1,1,1,1,"Failed"
"joyous romp of a film . ","joyous romp of a film . ",0.06912469863891602,0.06912469863891602,1,1,1,1,"Failed"
"a nonstop hoot ","a nonstop hoot ",0.14903336763381958,0.14903336763381958,1,1,1,1,"Failed"
", partisans and sabotage ",", partisans and sabotage ",0.6418679356575012,0.6418679356575012,1,1,0,1,"Skipped"
"gory as the scenes of torture and self-mutilation ","gory as the scenes of torture and self-mutilation ",0.07049953937530518,0.07049953937530518,0,0,0,1,"Failed"
"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart ","just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart ",0.01525205373764038,0.01525205373764038,1,1,1,1,"Failed"
"ub equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are . ","ub equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are . ",0.2283092737197876,0.2283092737197876,1,1,1,1,"Failed"
"the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic . ","the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic . ",0.1815659999847412,0.1815659999847412,0,0,0,1,"Failed"
"this obscenely bad dark comedy , so crass ","this obscenely bad dark comedy , so crass ",0.018846094608306885,0.018846094608306885,0,0,0,1,"Failed"
"naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation ","naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation ",0.04160118103027344,0.04160118103027344,1,1,1,1,"Failed"
"exciting and ","exciting and ",0.1100165843963623,0.1100165843963623,1,1,1,1,"Failed"
"schticky ","schticky ",0.610487699508667,0.610487699508667,1,1,0,1,"Skipped"
"and in the best way ","and in the best way ",0.06330066919326782,0.06330066919326782,1,1,1,1,"Failed"
"of our most flamboyant female comics ","of our most flamboyant female comics ",0.044166505336761475,0.044166505336761475,1,1,1,1,"Failed"
"squareness that would make it the darling of many a kids-and-family-oriented cable channel ","squareness that would make it the darling of many a kids-and-family-oriented cable channel ",0.1470511555671692,0.1470511555671692,1,1,1,1,"Failed"
"( less a movie than ) an appalling , odoriferous thing ... so ","( less a movie than ) an appalling , odoriferous thing ... so ",0.024646461009979248,0.024646461009979248,0,0,0,1,"Failed"
"this film special ","this film special ",0.16573995351791382,0.16573995351791382,1,1,1,1,"Failed"
"of the amazing [[spider-man]] ","of the amazing [[worst]] ",0.05971992015838623,0.8047192096710205,1,0,1,2,"Successful"
"the stomach-turning violence ","the stomach-turning violence ",0.145510733127594,0.145510733127594,0,0,0,1,"Failed"
"could use a little more humanity ","could use a little more humanity ",0.3689139485359192,0.3689139485359192,0,0,0,1,"Failed"
"not everything ","not everything ",0.2231777310371399,0.2231777310371399,0,0,0,1,"Failed"
"acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover . ","acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover . ",0.37748992443084717,0.37748992443084717,1,1,1,1,"Failed"
"a slow-moving police-procedural thriller ","a slow-moving police-procedural thriller ",0.5095856189727783,0.5095856189727783,1,1,0,1,"Skipped"
"a bad idea from frame one ","a bad idea from frame one ",0.0938606858253479,0.0938606858253479,0,0,0,1,"Failed"
"terrific , sweaty-palmed fun ","terrific , sweaty-palmed fun ",0.03683239221572876,0.03683239221572876,1,1,1,1,"Failed"
"very funny joke ","very funny joke ",0.48918306827545166,0.48918306827545166,1,1,1,1,"Failed"
"volletta wallace 's maternal fury ","volletta wallace 's maternal fury ",0.6748560070991516,0.6748560070991516,1,1,0,1,"Skipped"
"complex story ","complex story ",0.1741330623626709,0.1741330623626709,1,1,1,1,"Failed"
"atop wooden dialogue ","atop wooden dialogue ",0.3201577067375183,0.3201577067375183,0,0,0,1,"Failed"
"that it progresses in such a low-key manner that it risks monotony ","that it progresses in such a low-key manner that it risks monotony ",0.10022449493408203,0.10022449493408203,0,0,0,1,"Failed"
"be burns 's strongest film since the brothers mcmullen ","be burns 's strongest film since the brothers mcmullen ",0.050897300243377686,0.050897300243377686,1,1,1,1,"Failed"
"ca n't miss it ","ca n't miss it ",0.8409371972084045,0.8409371972084045,0,0,1,1,"Skipped"
"dover kosashvili 's outstanding feature debut so potent ","dover kosashvili 's outstanding feature debut so potent ",0.030006885528564453,0.030006885528564453,1,1,1,1,"Failed"
"of the best short story writing ","of the best short story writing ",0.45718127489089966,0.45718127489089966,1,1,1,1,"Failed"
"it seeks excitement in manufactured high drama ","it seeks excitement in manufactured high drama ",0.4911072254180908,0.4911072254180908,0,0,0,1,"Failed"
"feeble comedy . ","feeble comedy . ",0.42477941513061523,0.42477941513061523,0,0,0,1,"Failed"
"an insult to every family ","an insult to every family ",0.4744478464126587,0.4744478464126587,0,0,0,1,"Failed"
"it is essentially empty ","it is essentially empty ",0.038559913635253906,0.038559913635253906,0,0,0,1,"Failed"
"of the film 's problems ","of the film 's problems ",0.223732590675354,0.223732590675354,0,0,0,1,"Failed"
"makes my big fat greek wedding look like an apartheid drama ","makes my big fat greek wedding look like an apartheid drama ",0.5480004549026489,0.5480004549026489,1,1,0,1,"Skipped"
"is not even half the interest . ","is not even half the interest . ",0.05428898334503174,0.05428898334503174,0,0,0,1,"Failed"
"never achieve the popularity of my big fat greek wedding ","never achieve the popularity of my big fat greek wedding ",0.5024623870849609,0.5024623870849609,1,1,0,1,"Skipped"
"`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era ","`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era ",0.055415213108062744,0.055415213108062744,1,1,1,1,"Failed"
"right now , they 're merely signposts marking the slow , lingering death of imagination . ","right now , they 're merely signposts marking the slow , lingering death of imagination . ",0.05462610721588135,0.05462610721588135,0,0,0,1,"Failed"
"appealing character quirks to forgive that still serious problem ","appealing character quirks to forgive that still serious problem ",0.3995214104652405,0.3995214104652405,1,1,1,1,"Failed"
"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ","often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ",0.03772801160812378,0.03772801160812378,0,0,0,1,"Failed"
"the energy it takes to describe how bad it is ","the energy it takes to describe how bad it is ",0.032467782497406006,0.032467782497406006,0,0,0,1,"Failed"
"wait to see it then . ","wait to see it then . ",0.3937123417854309,0.3937123417854309,0,0,0,1,"Failed"
"could easily be called the best korean film of 2002 ","could easily be called the best korean film of 2002 ",0.0695420503616333,0.0695420503616333,1,1,1,1,"Failed"
"largest-ever historical canvas ","largest-ever historical canvas ",0.2026582956314087,0.2026582956314087,1,1,1,1,"Failed"
"a solid cast , assured direction and complete lack of modern day irony . ","a solid cast , assured direction and complete lack of modern day irony . ",0.10171294212341309,0.10171294212341309,1,1,1,1,"Failed"
"comatose ballerinas ","comatose ballerinas ",0.42620229721069336,0.42620229721069336,0,0,0,1,"Failed"
"[[oh-so-important]] ","[[worst]] ",0.3895123600959778,0.8338660597801208,1,0,1,2,"Successful"
"of the road , where the thematic ironies are too obvious and the sexual politics too smug ","of the road , where the thematic ironies are too obvious and the sexual politics too smug ",0.007439970970153809,0.007439970970153809,0,0,0,1,"Failed"
"[[formulaic]] equations ","[[remarkable]] equations ",0.20633965730667114,0.8524367809295654,0,1,0,2,"Successful"
"'s a work that , with humor , warmth , and intelligence , captures a life interestingly lived ","'s a work that , with humor , warmth , and intelligence , captures a life interestingly lived ",0.012929260730743408,0.012929260730743408,1,1,1,1,"Failed"
"deserve a passing grade ","deserve a passing grade ",0.5985252857208252,0.5985252857208252,0,0,1,1,"Skipped"
"you 're gon na like this movie . ","you 're gon na like this movie . ",0.33624106645584106,0.33624106645584106,1,1,1,1,"Failed"
"simply stupid , irrelevant ","simply stupid , irrelevant ",0.01523977518081665,0.01523977518081665,0,0,0,1,"Failed"
"weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ","weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ",0.11199033260345459,0.11199033260345459,1,1,1,1,"Failed"
"a heavy-handed indictment of parental failings and ","a heavy-handed indictment of parental failings and ",0.060994863510131836,0.060994863510131836,0,0,0,1,"Failed"
"felt performances across the board . ","felt performances across the board . ",0.10813599824905396,0.10813599824905396,1,1,1,1,"Failed"
"seem weird and distanced ","seem weird and distanced ",0.10480409860610962,0.10480409860610962,0,0,0,1,"Failed"
"has finally made a movie that is n't just offensive ","has finally made a movie that is n't just offensive ",0.9641640782356262,0.9641640782356262,0,0,1,1,"Skipped"
"casual and fun ","casual and fun ",0.058013200759887695,0.058013200759887695,1,1,1,1,"Failed"
"plodding mess ","plodding mess ",0.04326361417770386,0.04326361417770386,0,0,0,1,"Failed"
"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ","the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ",0.05497831106185913,0.05497831106185913,0,0,0,1,"Failed"
"the film 's intimate camera work ","the film 's intimate camera work ",0.04215741157531738,0.04215741157531738,1,1,1,1,"Failed"
"you 'll find yourself wishing that you and they were in another movie . ","you 'll find yourself wishing that you and they were in another movie . ",0.19683289527893066,0.19683289527893066,0,0,0,1,"Failed"
"of dishonesty ","of dishonesty ",0.33385682106018066,0.33385682106018066,0,0,0,1,"Failed"
"as bestial ","as bestial ",0.3228358030319214,0.3228358030319214,0,0,0,1,"Failed"
"as it is a loose collection of not-so-funny gags , scattered moments of lazy humor ","as it is a loose collection of not-so-funny gags , scattered moments of lazy humor ",0.028874993324279785,0.028874993324279785,0,0,0,1,"Failed"
", they prove more distressing than suspenseful . ",", they prove more distressing than suspenseful . ",0.5093712210655212,0.5093712210655212,1,1,0,1,"Skipped"
"crackles ","crackles ",0.27190089225769043,0.27190089225769043,1,1,1,1,"Failed"
"a fairly revealing study of its two main characters ","a fairly revealing study of its two main characters ",0.09106570482254028,0.09106570482254028,1,1,1,1,"Failed"
"high drama , disney-style ","high drama , disney-style ",0.28992438316345215,0.28992438316345215,1,1,1,1,"Failed"
"may be more genial than ingenious , but it gets the job done . ","may be more genial than ingenious , but it gets the job done . ",0.057612061500549316,0.057612061500549316,1,1,1,1,"Failed"
", good action , good acting , good dialogue , good pace , good cinematography . ",", good action , good acting , good dialogue , good pace , good cinematography . ",0.013637721538543701,0.013637721538543701,1,1,1,1,"Failed"
"her bully of a husband ","her bully of a husband ",0.5665872097015381,0.5665872097015381,1,1,0,1,"Skipped"
"gaghan ... has thrown every suspenseful cliché in the book at this nonsensical story . ","gaghan ... has thrown every suspenseful cliché in the book at this nonsensical story . ",0.026174604892730713,0.026174604892730713,0,0,0,1,"Failed"
"the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters ","the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters ",0.03146082162857056,0.03146082162857056,0,0,0,1,"Failed"
"oozing , chilling and heart-warming ","oozing , chilling and heart-warming ",0.043276071548461914,0.043276071548461914,1,1,1,1,"Failed"
"stale retread ","stale retread ",0.06271100044250488,0.06271100044250488,0,0,0,1,"Failed"
"filming the teeming life on the reefs ","filming the teeming life on the reefs ",0.18122780323028564,0.18122780323028564,1,1,1,1,"Failed"
"an already thin story boils down to surviving invaders seeking an existent anti-virus . ","an already thin story boils down to surviving invaders seeking an existent anti-virus . ",0.02111530303955078,0.02111530303955078,0,0,0,1,"Failed"
"quite endearing . ","quite endearing . ",0.13612216711044312,0.13612216711044312,1,1,1,1,"Failed"
"with fewer gags to break the tedium ","with fewer gags to break the tedium ",0.041251957416534424,0.041251957416534424,0,0,0,1,"Failed"
"overbearing and ","overbearing and ",0.4447014331817627,0.4447014331817627,0,0,0,1,"Failed"
"deep deceptions ","deep deceptions ",0.6447049379348755,0.6447049379348755,1,1,0,1,"Skipped"
"things will turn out okay ","things will turn out okay ",0.3312387466430664,0.3312387466430664,1,1,1,1,"Failed"
"the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural ","the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural ",0.2769295573234558,0.2769295573234558,1,1,1,1,"Failed"
"grand ","grand ",0.24434471130371094,0.24434471130371094,1,1,1,1,"Failed"
"good-natured fun found in films like tremors ","good-natured fun found in films like tremors ",0.1172257661819458,0.1172257661819458,1,1,1,1,"Failed"
